,Country_Name,Country_Code,Season,Year,GDP,Population,GDP_per_capita,Gold,Silver,Bronze,Total_Medals,Gold_Score,Silver_Score,Bronze_Score,Total_Score,Medal_score_per_GDP,Medal_score_per_capita
941,"Korea, Rep.",KOR,Winter,2014,29249575.22,50746659.0,0.5763842545772323,3,3,2,8,9,6,2,17,5.812050216844141e-07,3.3499742318011514e-07
942,Norway,NOR,Winter,2014,97019182.75,5137232.0,18.885497627905455,11,6,9,26,33,12,9,54,5.565909593275769e-07,1.0511497242094575e-05
943,Poland,POL,Winter,2014,14182137.5,38011735.0,0.3730989258974893,4,1,1,6,12,2,1,15,1.057668493201395e-06,3.9461497876905643e-07
944,Russian Federation,RUS,Winter,2014,14095648.440000001,143819667.0,0.09800918562827712,10,10,9,29,30,20,9,59,4.185688955789536e-06,4.10235965850206e-07
945,Slovak Republic,SVK,Winter,2014,18719988.14,5418649.0,3.4547334843057746,1,0,0,1,3,0,0,3,1.602565117864439e-07,5.536435373466707e-07
946,Sweden,SWE,Winter,2014,60020360.46,9696110.0,6.190148467787598,2,7,6,15,6,14,6,26,4.331863354490757e-07,2.68148773064662e-06
947,Ukraine,UKR,Winter,2014,3104643.3109999998,45272155.0,0.06857732553265909,1,0,1,2,3,0,1,4,1.2883927715070133e-06,8.83545305055613e-08
948,United States,USA,Winter,2014,55123849.79,318386329.0,0.17313510276378732,9,9,10,28,27,18,10,55,9.977532449117429e-07,1.7274611059069688e-07
949,Argentina,ARG,Summer,2016,12790242.469999999,43590368.0,0.2934190064649144,3,1,0,4,9,2,0,11,8.600306073790954e-07,2.5234932634659106e-07
950,Armenia,ARM,Summer,2016,3679951.972,2865835.0,1.2840767078355872,1,3,0,4,3,6,0,9,2.445684092748806e-06,3.140445978222752e-06
951,Australia,AUS,Summer,2016,49875565.14,24190907.0,2.0617484553183556,8,11,10,29,24,22,10,56,1.1227942950181877e-06,2.3149194033940108e-06
952,Austria,AUT,Summer,2016,45307587.86,8736668.0,5.1859115923828165,0,0,1,1,0,0,1,1,2.207135818154765e-08,1.1446011225332129e-07
953,Azerbaijan,AZE,Summer,2016,3880738.731,9757812.0,0.397705831081804,1,7,10,18,3,14,10,27,6.9574382280155615e-06,2.767013752673243e-06
954,Burundi,BDI,Summer,2016,242065.6705,10903327.0,0.022201083256514275,0,1,0,1,0,2,0,2,8.262220726585846e-06,1.8343025023463022e-07
955,Belgium,BEL,Summer,2016,42012622.72,11331422.0,3.7076214017975855,2,2,2,6,6,4,2,12,2.856284426700986e-07,1.059002127005772e-06
956,Belarus,BLR,Summer,2016,5039681.886,9469379.0,0.5322082774382565,1,4,4,9,3,8,4,15,2.9763783388132685e-06,1.584053188704349e-06
957,Brazil,BRA,Summer,2016,8680768.792000001,206859578.0,0.04196454849192432,7,6,6,19,21,12,6,39,4.492689637805066e-06,1.8853369216483656e-07
958,Brunei Darussalam,BRN,Summer,2016,26762945.650000002,425994.0,62.82470093475496,1,1,0,2,3,2,0,5,1.868254737497477e-07,1.1737254515321812e-05
959,Canada,CAN,Summer,2016,42315603.71,36109487.0,1.1718694234011133,4,3,15,22,12,6,15,33,7.798541697799636e-07,9.13887256277e-07
960,China,CHN,Summer,2016,8094363.367,1387790000.0,0.005832556342818438,26,18,26,70,78,36,26,140,1.7295986559087224e-05,1.0087981611050663e-07
961,Cote d'Ivoire,CIV,Summer,2016,1980878.142,24213622.0,0.08180841932693919,1,0,1,2,3,0,1,4,2.0193064455551956e-06,1.6519626844757055e-07
962,Colombia,COL,Summer,2016,5938463.856000001,47625955.0,0.12468965411822189,3,2,3,8,9,4,3,16,2.6942994666599176e-06,3.3595126858873484e-07
963,Cuba,CUB,Summer,2016,8055889.907,11342012.0,0.7102699156904436,5,2,4,11,15,4,4,23,2.8550539127917603e-06,2.0278589019302747e-06
964,Czechia,CZE,Summer,2016,18575232.029999997,10566332.0,1.7579640721113057,1,2,7,10,3,4,7,14,7.536917965487186e-07,1.3249630997776712e-06
965,Dominican Republic,DOM,Summer,2016,7191076.572,10527592.0,0.683069458998791,0,0,1,1,0,0,1,1,1.3906123651828637e-07,9.498848359624879e-08
966,"Egypt, Arab Rep.",EGY,Summer,2016,3331612.461,99784030.0,0.033388233177192785,0,0,3,3,0,0,3,3,9.0046487552743e-07,3.006493123198171e-08
967,Spain,ESP,Summer,2016,26537159.49,46484062.0,0.570887275083662,7,4,6,17,21,8,6,35,1.3189052887589215e-06,7.52946246393011e-07
968,Estonia,EST,Summer,2016,18295342.93,1315790.0,13.904455065017974,0,0,1,1,0,0,1,1,5.46587185507323e-08,7.599996960001216e-07
969,Ethiopia,ETH,Summer,2016,705616.305,105293228.0,0.006701440523791331,1,2,5,8,3,4,5,12,1.700640973708792e-05,1.1396744337632046e-07
970,Finland,FIN,Summer,2016,43814026.510000005,5495303.0,7.9729955764040685,0,0,1,1,0,0,1,1,2.2823741154485366e-08,1.8197358726170332e-07
971,France,FRA,Summer,2016,37062533.57,66724104.0,0.5554594419132253,10,18,14,42,30,36,14,80,2.158514065124663e-06,1.1989670179759926e-06
972,United Kingdom,GBR,Summer,2016,41146077.36,65611593.0,0.6271159634852944,27,23,17,67,81,46,17,144,3.4997260793562074e-06,2.19473409219008e-06
973,Georgia,GEO,Summer,2016,4062169.888,3727505.0,1.089782545697457,2,1,4,7,6,2,4,12,2.954086197982274e-06,3.219311577046845e-06
974,Hungary,HUN,Summer,2016,13104699.549999999,9814023.0,1.3353035294496456,8,3,4,15,24,6,4,34,2.5944890892214314e-06,3.4644304379559737e-06
975,India,IND,Summer,2016,1714280.3550000002,1338636340.0,0.001280616926177277,0,1,1,2,0,2,1,3,1.7500054709546033e-06,2.241086627007302e-09
976,Ireland,IRL,Summer,2016,62895911.12,4755335.0,13.226389122953481,0,2,0,2,0,4,0,4,6.359713896771992e-08,8.411605070936117e-07
977,Israel,ISR,Summer,2016,37690473.95,8546000.0,4.410305868242453,0,0,2,2,0,0,2,2,5.306380606020477e-08,2.3402761525860052e-07
978,Italy,ITA,Summer,2016,30960731.51,60627498.0,0.5106714367464084,8,12,8,28,24,24,8,56,1.808742793493512e-06,9.23673281058044e-07
979,Jamaica,JAM,Summer,2016,5022704.716999999,2802695.0,1.792098218678807,6,3,2,11,18,6,2,26,5.176493834487145e-06,9.27678537978624e-06
980,Jordan,JOR,Summer,2016,4003404.749,9964656.0,0.4017604570594308,1,0,0,1,3,0,0,3,7.493621524901678e-07,3.010640808874887e-07
981,Japan,JPN,Summer,2016,39375473.160000004,127076000.0,0.30985766911139795,12,8,21,41,36,16,21,73,1.8539459755408813e-06,5.744593786395543e-07
982,Kazakhstan,KAZ,Summer,2016,7714841.844,17794055.0,0.43356288625611195,2,5,10,17,6,10,10,26,3.3701274148893624e-06,1.4611621690502811e-06
983,Kenya,KEN,Summer,2016,1562076.142,47894670.0,0.03261482210859789,6,6,1,13,18,12,1,31,1.984538343970175e-05,6.47253650562787e-07
984,"Korea, Rep.",KOR,Summer,2016,29288870.439999998,51217803.0,0.5718494102529154,9,3,9,21,27,6,9,42,1.4339917985584152e-06,8.200273643131472e-07
985,Lithuania,LTU,Summer,2016,15008313.24,2868231.0,5.232602687858823,0,1,3,4,0,2,3,5,3.331486969950795e-07,1.7432347673531176e-06
986,Morocco,MAR,Summer,2016,3132944.58,35107264.0,0.08923921214709298,0,0,1,1,0,0,1,1,3.191885379600299e-07,2.848413365393555e-08
987,Mexico,MEX,Summer,2016,8875062.256,121519221.0,0.07303422605054388,0,3,2,5,0,6,2,8,9.014021275841291e-07,6.583320674842048e-08
988,Norway,NOR,Summer,2016,70460560.53,5234519.0,13.460751700395013,0,0,4,4,0,0,4,4,5.6769346850383335e-08,7.641580821466118e-07
989,New Zealand,NZL,Summer,2016,40058196.16,4714100.0,8.497527875946627,4,9,5,18,12,18,5,35,8.73728808461654e-07,7.4245349059205365e-06
990,Poland,POL,Summer,2016,12378759.44,37970087.0,0.3260134600165651,2,3,6,11,6,6,6,18,1.4541037078267998e-06,4.7405738101153153e-07
991,"Korea, Dem. People's Rep.",PRK,Summer,2016,0.0,25389611.0,0.0,2,3,2,7,6,6,2,14,0.0,5.514066363600451e-07
992,Qatar,QAT,Summer,2016,58467235.57,2595166.0,22.529285436846816,0,1,0,1,0,2,0,2,3.420719280639661e-08,7.706636107285623e-07
993,Romania,ROU,Summer,2016,9404341.874,19702267.0,0.4773228316315072,1,1,2,4,3,2,2,7,7.443370406761544e-07,3.5528906394375833e-07
994,Russian Federation,RUS,Summer,2016,8704898.438000001,144342397.0,0.06030728752550785,19,17,20,56,57,34,20,111,1.2751441132896534e-05,7.690048267661788e-07
995,Singapore,SGP,Summer,2016,56860413.24,5607283.0,10.140457194687695,1,0,0,1,3,0,0,3,5.276078433228073e-08,5.350184750796419e-07
996,Serbia,SRB,Summer,2016,5765200.762,7058322.0,0.8167948078877671,2,4,2,8,6,8,2,16,2.775271956782552e-06,2.266827724776512e-06
997,Slovak Republic,SVK,Summer,2016,16563440.5,5430798.0,3.049909147790067,2,2,0,4,6,4,0,10,6.037393016263741e-07,1.8413500189106646e-06
998,Sweden,SWE,Summer,2016,51965157.15,9923085.0,5.236794520050972,2,6,3,11,6,12,3,21,4.041169343408788e-07,2.116277347216113e-06
999,Thailand,THA,Summer,2016,5854461.088,70607037.0,0.08291611341798694,2,2,2,6,6,4,2,12,2.049718978335449e-06,1.6995473128266238e-07
1000,Tajikistan,TJK,Summer,2016,801391.2831,8725318.0,0.09184665625940511,1,0,0,1,3,0,0,3,3.7434896825869903e-06,3.4382701008719684e-07
1001,Trinidad and Tobago,TTO,Summer,2016,15991108.790000001,1469330.0,10.88326569933235,0,0,1,1,0,0,1,1,6.253475059999263e-08,6.805823062212028e-07
1002,Tunisia,TUN,Summer,2016,3796167.92,11685667.0,0.32485675999495794,0,0,3,3,0,0,3,3,7.902706263847254e-07,2.567247552065278e-07
1003,Turkiye,TUR,Summer,2016,10734379.97,81019394.0,0.13249148679142184,1,3,4,8,3,6,4,13,1.2110620302552975e-06,1.6045540898516225e-07
1004,Ukraine,UKR,Summer,2016,2187730.469,45004673.0,0.048611184642981406,2,5,4,11,6,10,4,20,9.141893977982532e-06,4.4439829615026867e-07
1005,United States,USA,Summer,2016,57866744.93,323071755.0,0.17911421854256496,46,37,38,121,138,74,38,250,4.3202706546293374e-06,7.738219021963093e-07
1006,Uzbekistan,UZB,Summer,2016,2704677.188,31847900.0,0.08492482041202089,4,2,7,13,12,4,7,23,8.503787476762643e-06,7.221826242860597e-07
1007,"Venezuela, RB",VEN,Summer,2016,0.0,30741464.0,0.0,0,2,1,3,0,4,1,5,0.0,1.626467757033302e-07
1008,Australia,AUS,Winter,2018,57207871.51,24966643.0,2.291372192488994,0,2,1,3,0,4,1,5,8.740055988844114e-08,2.0026721253634299e-07
1009,Austria,AUT,Winter,2018,51466556.559999995,8840521.0,5.821665551159258,5,3,6,14,15,6,6,27,5.246125213083423e-07,3.0541186430075785e-06
1010,Belgium,BEL,Winter,2018,47544981.15,11427054.0,4.160738292651807,0,1,0,1,0,2,0,2,4.206542839275056e-08,1.7502323871051978e-07
1011,Belarus,BLR,Winter,2018,6360062.473,9438785.0,0.6738221575128579,2,1,0,3,6,2,0,8,1.257849279619804e-06,8.475667154194105e-07
1012,Canada,CAN,Winter,2018,46548638.41,37065084.0,1.2558622128038344,11,8,10,29,33,16,10,59,1.267491424353351e-06,1.5917945848982833e-06
1013,China,CHN,Winter,2018,9905342.004,1402760000.0,0.007061323393880636,1,6,2,9,3,12,2,17,1.716245637266741e-06,1.2118965468077219e-08
1014,Czechia,CZE,Winter,2018,23424480.459999997,10629928.0,2.2036349126729737,2,2,3,7,6,4,3,13,5.549749554616163e-07,1.2229621875143463e-06
1015,Spain,ESP,Winter,2018,30379721.11,46797754.0,0.6491704945925396,0,0,2,2,0,0,2,2,6.58333890807729e-08,4.273709375026844e-08
1016,Finland,FIN,Winter,2018,49987626.16,5515525.0,9.063076708019635,1,1,4,6,3,2,4,9,1.8004455685078686e-07,1.6317576296000834e-06
1017,France,FRA,Winter,2018,41557854.86,67158348.0,0.6188040072099451,5,4,6,15,15,8,6,29,6.978223514590714e-07,4.3181526740354004e-07
1018,United Kingdom,GBR,Winter,2018,43306308.3,66460344.0,0.6516112570828703,1,0,4,5,3,0,4,7,1.6163926861436028e-07,1.0532596701575905e-07
1019,Hungary,HUN,Winter,2018,16425101.299999999,9775564.0,1.6802203228376387,1,0,0,1,3,0,0,3,1.8264727536261832e-07,3.0688766397519365e-07
1020,Italy,ITA,Winter,2018,34622169.67,60421760.0,0.5730082948593355,3,2,5,10,9,4,5,18,5.19898093376769e-07,2.97905919986442e-07
1021,Japan,JPN,Winter,2018,39727116.6,126811000.0,0.3132781588348014,4,5,4,13,12,10,4,26,6.544648145946741e-07,2.0502953213837916e-07
1022,Kazakhstan,KAZ,Winter,2018,9812626.371000001,18276452.0,0.5368999612725709,0,0,1,1,0,0,1,1,1.0190951557631663e-07,5.4715214966230864e-08
1023,"Korea, Rep.",KOR,Winter,2018,33436923.060000002,51585058.0,0.6481900836478657,5,8,4,17,15,16,4,35,1.0467470328294018e-06,6.784910467678451e-07
1024,Liechtenstein,LIE,Winter,2018,175283631.8,38181.0,4590.86016081297,0,0,1,1,0,0,1,1,5.705039253984695e-09,2.6191037426992482e-05
1025,Norway,NOR,Winter,2018,82267809.32,5311916.0,15.487407805394511,14,14,11,39,42,28,11,81,9.845892417644361e-07,1.5248735108009992e-05
1026,New Zealand,NZL,Winter,2018,43250440.970000006,4900600.0,8.825539927763948,0,0,2,2,0,0,2,2,4.624230308743601e-08,4.0811329224992856e-07
1027,Poland,POL,Winter,2018,15504580.48,37974750.0,0.4082865714718333,1,0,1,2,3,0,1,4,2.5798827676503506e-07,1.0533314900032258e-07
1028,Slovak Republic,SVK,Winter,2018,19486393.68,5446771.0,3.577604727645058,1,2,0,3,3,4,0,7,3.5922501181860554e-07,1.2851651005705949e-06
1029,Sweden,SWE,Winter,2018,54589060.39,10175214.0,5.364905385773705,7,6,1,14,21,12,1,34,6.228354134893362e-07,3.3414530642795324e-06
1030,Ukraine,UKR,Winter,2018,3096561.768,44622518.0,0.06939459956069714,1,0,0,1,3,0,0,3,9.68816456691459e-07,6.723063005991728e-08
1031,United States,USA,Winter,2018,62823309.44,326838199.0,0.19221532131866875,9,8,6,23,27,16,6,49,7.799652778050147e-07,1.4992127649069564e-07
1032,Argentina,ARG,Summer,2020,8496424.141999999,45376763.0,0.18724174181397643,0,1,2,3,0,2,2,4,4.707862899907475e-07,8.815084496000739e-08
1033,Armenia,ARM,Summer,2020,4505867.364,2805608.0,1.606021712227795,0,2,2,4,0,4,2,6,1.331597118889361e-06,2.1385738848762906e-06
1034,Australia,AUS,Summer,2020,51720370.76,25655289.0,2.015973032305346,17,7,22,46,51,14,22,87,1.6821225123019595e-06,3.3911136218344687e-06
1035,Austria,AUT,Summer,2020,48809226.88,8916864.0,5.473810846503883,1,1,5,7,3,2,5,10,2.0487929515018778e-07,1.1214705080171684e-06
1036,Azerbaijan,AZE,Summer,2020,4229910.649,10093121.0,0.4190884711478244,0,3,4,7,0,6,4,10,2.364116131475287e-06,9.907738151558868e-07
1037,Belgium,BEL,Summer,2020,45517794.93,11538604.0,3.944826855137762,3,1,3,7,9,2,3,14,3.075720170876037e-07,1.2133183528960696e-06
1038,Belarus,BLR,Summer,2020,6542797.491,9379952.0,0.6975299544176772,1,3,3,7,3,6,3,12,1.8340778568351993e-06,1.2793242438767277e-06
1039,Brazil,BRA,Summer,2020,6794489.159,213196304.0,0.03186963859842523,7,6,8,21,21,12,8,41,6.0343020704788795e-06,1.92311026179891e-07
1040,Brunei Darussalam,BRN,Summer,2020,27179411.990000002,441725.0,61.530164672590416,0,1,0,1,0,2,0,2,7.358510922664004e-08,4.527703888165714e-06
1041,Canada,CAN,Summer,2020,43258263.870000005,38037204.0,1.1372619257188306,7,6,11,24,21,12,11,44,1.0171466920685736e-06,1.1567622057604445e-06
1042,China,CHN,Summer,2020,10408669.76,1411100000.0,0.007376280745517681,38,32,18,88,114,64,18,196,1.8830456198468153e-05,1.3889873148607468e-07
1043,Cote d'Ivoire,CIV,Summer,2020,2288119.498,26811790.0,0.0853400499556352,0,0,1,1,0,0,1,1,4.37040111267825e-07,3.729702492821255e-08
1044,Colombia,COL,Summer,2020,5307215.228,50930662.0,0.1042047171505448,0,4,1,5,0,8,1,9,1.6958046005968386e-06,1.7671083874778614e-07
1045,Cuba,CUB,Summer,2020,9499590.202,11300698.0,0.8406197742829691,7,3,5,15,21,6,5,32,3.368566361237653e-06,2.8316834942407983e-06
1046,Czechia,CZE,Summer,2020,22992879.38,10697858.0,2.1492974930121522,4,4,3,11,12,8,3,23,1.00030968805091e-06,2.149963104763589e-06
1047,Dominican Republic,DOM,Summer,2020,7167919.159,10999664.0,0.6516489193669915,0,3,2,5,0,6,2,8,1.1160840158130472e-06,7.272949428273446e-07
1048,Ecuador,ECU,Summer,2020,5645199.289999999,17588595.0,0.3209579440540873,2,1,0,3,6,2,0,8,1.4171333178921309e-06,4.548401961612056e-07
1049,"Egypt, Arab Rep.",EGY,Summer,2020,3398801.432,107465134.0,0.03162701525129071,1,1,4,6,3,2,4,9,2.6479922937728127e-06,8.374809266045302e-08
1050,Spain,ESP,Summer,2020,26959675.439999998,47365655.0,0.5691819407965539,3,8,6,17,9,16,6,31,1.1498654747900038e-06,6.544826625959252e-07
1051,Estonia,EST,Summer,2020,23595243.68,1329522.0,17.747163025508417,1,0,1,2,3,0,1,4,1.6952569145918648e-07,3.0086000833382222e-06
1052,Ethiopia,ETH,Summer,2020,918652.5941,117190911.0,0.007838940633373863,1,1,2,4,3,2,2,7,7.619855476332563e-06,5.973159471385968e-08
1053,Finland,FIN,Summer,2020,49170752.15,5529543.0,8.892371783707985,0,0,2,2,0,0,2,2,4.067458626418429e-08,3.6169354320962874e-07
1054,France,FRA,Summer,2020,39055282.93,67571107.0,0.5779879102765032,10,12,11,33,30,24,11,65,1.6643074924460674e-06,9.619496096164296e-07
1055,United Kingdom,GBR,Summer,2020,40318557.57,67081000.0,0.601042882038133,22,20,22,64,66,40,22,128,3.1747167486775743e-06,1.9081409042799005e-06
1056,Georgia,GEO,Summer,2020,4255742.993,3722716.0,1.143182287609369,2,5,1,8,6,10,1,17,3.994602124226537e-06,4.566558394462538e-06
1057,Ghana,GHA,Summer,2020,2176579.4590000003,32180401.0,0.06763680350036658,0,0,1,1,0,0,1,1,4.594364776645629e-07,3.1074814760698604e-08
1058,"Hong Kong SAR, China",HKG,Summer,2020,46107765.28,7481000.0,6.163315770618901,1,2,3,6,3,4,3,10,2.168832069668244e-07,1.336719689881032e-06
1059,Hungary,HUN,Summer,2020,16120989.05,9750149.0,1.6534095068701002,6,7,7,20,18,14,7,39,2.4192064071900104e-06,3.999938872729022e-06
1060,India,IND,Summer,2020,1910421.473,1396387127.0,0.0013681173623423127,1,2,4,7,3,4,4,11,5.7578917298947255e-06,7.877471646156188e-09
1061,Ireland,IRL,Summer,2020,85420190.86,4985382.0,17.13413151890868,2,0,2,4,6,0,2,8,9.365467250139553e-08,1.6046914759992314e-06
1062,Israel,ISR,Summer,2020,44846791.599999994,9215100.0,4.866663584768477,2,0,2,4,6,0,2,8,1.7838511328422435e-07,8.681403348851342e-07
1063,Italy,ITA,Summer,2020,31911035.790000003,59438851.0,0.536871679938766,10,10,20,40,30,20,20,70,2.193598492404185e-06,1.1776809077281792e-06
1064,Jamaica,JAM,Summer,2020,4897265.897,2820436.0,1.7363506553596677,4,1,4,9,12,2,4,18,3.675520255297259e-06,6.381992004073129e-06
1065,Jordan,JOR,Summer,2020,4042769.35,10928721.0,0.3699215443417395,0,1,1,2,0,2,1,3,7.420655843252596e-07,2.7450604695645535e-07
1066,Japan,JPN,Summer,2020,39918167.56,126261000.0,0.31615595916395406,27,14,17,58,81,28,17,126,3.156457515506255e-06,9.979328533751514e-07
1067,Kazakhstan,KAZ,Summer,2020,9121637.138,18755666.0,0.4863403484579007,0,0,8,8,0,0,8,8,8.770355451515002e-07,4.2653777263894546e-07
1068,Kenya,KEN,Summer,2020,1936424.589,51985780.0,0.03724912060567332,4,4,2,10,12,8,2,22,1.1361144722584392e-05,4.23192649990055e-07
1069,Kyrgyz Republic,KGZ,Summer,2020,1182521.7,6579900.0,0.17971727533853096,0,2,1,3,0,4,1,5,4.228252217274321e-06,7.598899679326434e-07
1070,"Korea, Rep.",KOR,Summer,2020,31721298.91,51836239.0,0.6119521694079696,6,4,10,20,18,8,10,36,1.1348841704792598e-06,6.944948301515471e-07
1071,Lithuania,LTU,Summer,2020,20339521.27,2794885.0,7.277409006095063,0,1,0,1,0,2,0,2,9.833073126209327e-08,7.155929492626709e-07
1072,Morocco,MAR,Summer,2020,3258121.338,36688772.0,0.0888043169719608,1,0,0,1,3,0,0,3,9.207760205276922e-07,8.176888558712186e-08
1073,Moldova,MDA,Summer,2020,4500624.464000001,2635130.0,1.7079326120532956,0,0,1,1,0,0,1,1,2.2219138877257808e-07,3.7948791900209856e-07
1074,Mexico,MEX,Summer,2020,8655000.682,125998302.0,0.06869140730166348,0,0,4,4,0,0,4,4,4.6216056439127616e-07,3.1746459567367824e-08
1075,North Macedonia,MKD,Summer,2020,5965450.232,2072531.0,2.8783406530469264,0,1,0,1,0,2,0,2,3.352638815544141e-07,9.650036597763797e-07
1076,Namibia,NAM,Summer,2020,4251172.766,2489098.0,1.7079169908135396,0,1,0,1,0,2,0,2,4.7045841467455434e-07,8.035039198938732e-07
1077,Norway,NOR,Summer,2020,67329677.79,5379475.0,12.516031358078624,4,2,2,8,12,4,2,18,2.67341246695724e-07,3.3460514269515147e-06
1078,New Zealand,NZL,Summer,2020,41596505.5,5090200.0,8.17188037798122,7,6,7,20,21,12,7,40,9.61619239866195e-07,7.858237397351773e-06
1079,Poland,POL,Summer,2020,15816989.4,37899070.0,0.41734505358574764,4,5,5,14,12,10,5,27,1.7070252319951609e-06,7.124185369192436e-07
1080,Qatar,QAT,Summer,2020,52315660.08,2760385.0,18.952305595052863,2,0,1,3,6,0,1,7,1.338031478393993e-07,2.535878147432333e-06
1081,Romania,ROU,Summer,2020,13047432.059999999,19265250.0,0.6772521540078639,1,3,0,4,3,6,0,9,6.897909074071087e-07,4.671623778565033e-07
1082,San Marino,SMR,Summer,2020,45320208.72,34007.0,1332.6729414532301,0,1,2,3,0,2,2,4,8.82608468269208e-08,0.00011762284235598553
1083,Serbia,SRB,Summer,2020,7733802.869,6899126.0,1.1209829866855598,3,1,5,9,9,2,5,16,2.068839905932182e-06,2.3191343367261304e-06
1084,Slovak Republic,SVK,Summer,2020,19545742.82,5458827.0,3.580575610840937,1,2,1,4,3,4,1,8,4.0929628889898595e-07,1.4655163096394152e-06
1085,Sweden,SWE,Summer,2020,52837903.980000004,10353442.0,5.103414302219494,3,6,0,9,9,12,0,21,3.974419577269537e-07,2.028310971365851e-06
1086,Syrian Arab Republic,SYR,Summer,2020,533385.2317,20772595.0,0.025677351900424573,0,0,1,1,0,0,1,1,1.8748175625575724e-06,4.814035030288705e-08
1087,Thailand,THA,Summer,2020,6990935.503,71475664.0,0.09780861221520096,1,0,1,2,3,0,1,4,5.721694898034021e-07,5.5963103749550333e-08
1088,Turkmenistan,TKM,Summer,2020,0.0,6250438.0,0.0,0,1,0,1,0,2,0,2,0.0,3.1997757597147593e-07
1089,Tunisia,TUN,Summer,2020,3497681.41,12161723.0,0.28759752298255764,1,1,0,2,3,2,0,5,1.4295184191747184e-06,4.1112595641259054e-07
1090,Turkiye,TUR,Summer,2020,8561070.948,84135428.0,0.10175346048040548,2,2,9,13,6,4,9,19,2.2193485038736534e-06,2.258263902811548e-07
1091,Uganda,UGA,Summer,2020,846767.2013,44404611.0,0.01906935298453577,2,1,1,4,6,2,1,9,1.0628659194856323e-05,2.02681653939047e-07
1092,Ukraine,UKR,Summer,2020,3751740.7229999998,44132049.0,0.08501170482702944,1,6,12,19,3,12,12,27,7.196659362539857e-06,6.118002814689161e-07
1093,United States,USA,Summer,2020,63530633.48,331501080.0,0.1916453288176316,39,41,33,113,117,82,33,232,3.651781625521421e-06,6.998468903932379e-07
1094,Uzbekistan,UZB,Summer,2020,1749655.8150000002,34232050.0,0.05111162828402039,3,0,2,5,9,0,2,11,6.286950785232008e-06,3.213362915747085e-07
1095,"Venezuela, RB",VEN,Summer,2020,0.0,28490453.0,0.0,1,3,0,4,3,6,0,9,0.0,3.1589529306536473e-07
