Country_Name,Country_Code,Season,Year,GDP,Population,GDP_per_capita,Gold,Silver,Bronze,Total_Medals,Gold_Score,Silver_Score,Bronze_Score,Total_Score,Medal_score_per_GDP,Medal_score_per_capita,cumulative_medal_count
Mexico,MEX,Summer,2020,8655000.682,125998302.0,0.0686914073016634,0,0,4,4,0,0,4,4,4.621605643912762e-07,3.1746459567367824e-08,4
North Macedonia,MKD,Summer,2020,5965450.232,2072531.0,2.8783406530469264,0,1,0,1,0,2,0,2,3.352638815544141e-07,9.650036597763795e-07,1
Namibia,NAM,Summer,2020,4251172.766,2489098.0,1.7079169908135396,0,1,0,1,0,2,0,2,4.7045841467455444e-07,8.035039198938732e-07,1
Norway,NOR,Summer,2020,67329677.79,5379475.0,12.516031358078624,4,2,2,8,12,4,2,18,2.67341246695724e-07,3.3460514269515147e-06,8
New Zealand,NZL,Summer,2020,41596505.5,5090200.0,8.17188037798122,7,6,7,20,21,12,7,40,9.61619239866195e-07,7.858237397351773e-06,20
Poland,POL,Summer,2020,15816989.4,37899070.0,0.4173450535857476,4,5,5,14,12,10,5,27,1.7070252319951609e-06,7.124185369192436e-07,14
Qatar,QAT,Summer,2020,52315660.08,2760385.0,18.952305595052863,2,0,1,3,6,0,1,7,1.338031478393993e-07,2.535878147432333e-06,3
Romania,ROU,Summer,2020,13047432.06,19265250.0,0.6772521540078639,1,3,0,4,3,6,0,9,6.897909074071087e-07,4.671623778565033e-07,4
San Marino,SMR,Summer,2020,45320208.72,34007.0,1332.67294145323,0,1,2,3,0,2,2,4,8.82608468269208e-08,0.0001176228423559,3
Serbia,SRB,Summer,2020,7733802.869,6899126.0,1.1209829866855598,3,1,5,9,9,2,5,16,2.068839905932182e-06,2.3191343367261304e-06,9
Slovak Republic,SVK,Summer,2020,19545742.82,5458827.0,3.580575610840937,1,2,1,4,3,4,1,8,4.0929628889898606e-07,1.4655163096394152e-06,4
Sweden,SWE,Summer,2020,52837903.98,10353442.0,5.103414302219494,3,6,0,9,9,12,0,21,3.974419577269537e-07,2.028310971365851e-06,9
Syrian Arab Republic,SYR,Summer,2020,533385.2317,20772595.0,0.0256773519004245,0,0,1,1,0,0,1,1,1.8748175625575724e-06,4.8140350302887056e-08,1
Thailand,THA,Summer,2020,6990935.503,71475664.0,0.0978086122152009,1,0,1,2,3,0,1,4,5.721694898034021e-07,5.596310374955033e-08,2
Tunisia,TUN,Summer,2020,3497681.41,12161723.0,0.2875975229825576,1,1,0,2,3,2,0,5,1.4295184191747184e-06,4.111259564125906e-07,2
Turkiye,TUR,Summer,2020,8561070.948,84135428.0,0.1017534604804054,2,2,9,13,6,4,9,19,2.219348503873653e-06,2.258263902811548e-07,13
Uganda,UGA,Summer,2020,846767.2013,44404611.0,0.0190693529845357,2,1,1,4,6,2,1,9,1.0628659194856324e-05,2.02681653939047e-07,4
Ukraine,UKR,Summer,2020,3751740.723,44132049.0,0.0850117048270294,1,6,12,19,3,12,12,27,7.196659362539857e-06,6.118002814689161e-07,19
United States,USA,Summer,2020,63530633.48,331501080.0,0.1916453288176316,39,41,33,113,117,82,33,232,3.651781625521421e-06,6.998468903932379e-07,113
Uzbekistan,UZB,Summer,2020,1749655.8150000002,34232050.0,0.0511116282840203,3,0,2,5,9,0,2,11,6.286950785232008e-06,3.213362915747085e-07,5
