,Country_Name,Country_Code,Year,Season,Population,GDP,GDP_Per_Capita,Y_Gold,Y_Silver,Y_Bronze,Y_Total,A_Gold,A_Silver,A_Bronze,A_Total,Y_Capita_Per_Medal,A_Capita_Per_Medal,Y_Capita_Per_GDP,A_Capita_Per_GDP,A_Score,Y_Score,Y_Score_Per_Capita,A_Score_Per_Capita
1889,Brazil,BRA,2016,Summer,206859578.0,1795700169028.69,8680.768792,7.0,6.0,6.0,19.0,27.0,35.0,59.0,121.0,9.184974746492038e-08,5.84937865434493e-07,1.0580830991555381e-11,6.738318684095796e-11,210.0,39.0,5304091.743589744,985045.6095238095
1968,Brunei Darussalam,BRN,2016,Summer,425994.0,11400854269.2261,26762.94565,1.0,1.0,0.0,2.0,2.0,1.0,0.0,3.0,4.694901806128725e-06,7.042352709193087e-06,1.7542545082770903e-10,2.6313817624156353e-10,8.0,5.0,85198.8,53249.25
1953,Burundi,BDI,2016,Summer,10903327.0,2639321160.935754,242.0656705,0.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,9.171512511731511e-08,1.8343025023463022e-07,3.7888530384284747e-10,7.577706076856949e-10,5.0,2.0,5451663.5,2180665.4
1921,Cameroon,CMR,2016,Summer,23711630.0,33814337894.86271,1426.065517,0.0,0.0,0.0,0.0,3.0,1.0,2.0,6.0,0.0,2.530403856672865e-07,0.0,1.7743952339553448e-10,13.0,0.0,0.0,1823971.5384615385
1890,Canada,CAN,2016,Summer,36109487.0,1527994742063.397,42315.60371,4.0,3.0,15.0,22.0,95.0,127.0,133.0,355.0,6.092581708513334e-07,9.83121139328288e-06,1.4397955303361386e-11,2.3233064239514964e-10,672.0,33.0,1094226.878787879,53734.35565476191
1936,Channel Islands,CHI,2016,Summer,163721.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,6.0,0.0,3.664771165580469e-05,,0.0,12.0,0.0,0.0,13643.416666666666
1929,China,CHN,2016,Summer,1387790000.0,11233276537088.93,8094.363367,26.0,18.0,26.0,70.0,236.0,189.0,174.0,599.0,5.043990805525331e-08,4.316214989299534e-07,6.231485512608977e-12,5.33237117436111e-11,1260.0,140.0,9912785.714285715,1101420.634920635
1924,Colombia,COL,2016,Summer,47625955.0,282825012374.9825,5938.463856,3.0,2.0,3.0,8.0,5.0,9.0,15.0,29.0,1.6797563429436742e-07,6.089116743170819e-07,2.8286041368198475e-11,1.0253689995971947e-10,48.0,16.0,2976622.1875,992207.3958333334
1930,Cote d'Ivoire,CIV,2016,Summer,24213622.0,47964234558.450325,1980.878142,1.0,0.0,1.0,2.0,1.0,1.0,1.0,3.0,8.259813422378528e-08,1.2389720133567792e-07,4.1697736207230697e-11,6.254660431084604e-11,6.0,4.0,6053405.5,4035603.6666666665
1914,Cuba,CUB,2016,Summer,11342012.0,91369999995.87288,8055.889907,5.0,2.0,4.0,11.0,73.0,64.0,77.0,214.0,9.6984556179274e-07,1.8867904565786035e-05,1.203896246086994e-10,2.342125424205606e-09,424.0,23.0,493130.95652173914,26750.028301886792
1969,Cyprus,CYP,2016,Summer,1197881.0,29606503931.134068,24715.73047,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,8.348074641804987e-07,0.0,3.377636219143066e-11,2.0,0.0,0.0,598940.5
1954,Czechia,CZE,2016,Summer,10566332.0,196272068606.01395,18575.23203,1.0,2.0,7.0,10.0,22.0,26.0,33.0,81.0,9.46402214126908e-07,7.665857934427955e-06,5.09496846444996e-11,4.126924456204467e-10,151.0,14.0,754738.0,69975.70860927152
1937,Djibouti,DJI,2016,Summer,1023261.0,2604955229.2035394,2545.738799,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,9.77267774301962e-07,0.0,3.838837569218985e-10,1.0,0.0,0.0,1023261.0
1931,Dominican Republic,DOM,2016,Summer,10527592.0,75704720190.77463,7191.076572,0.0,0.0,1.0,1.0,3.0,2.0,2.0,7.0,9.498848359624879e-08,6.649193851737415e-07,1.3209215983891319e-11,9.246451188723922e-11,15.0,1.0,10527592.0,701839.4666666667
1955,Ecuador,ECU,2016,Summer,16439585.0,99937695998.01456,6079.088736,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,1.2165757225623395e-07,0.0,2.001246856881445e-11,5.0,0.0,0.0,3287917.0
1932,"Egypt, Arab Rep.",EGY,2016,Summer,99784030.0,332441717756.79785,3331.612461,0.0,0.0,3.0,3.0,1.0,5.0,9.0,15.0,3.006493123198171e-08,1.5032465615990856e-07,9.024138186515718e-12,4.512069093257859e-11,22.0,3.0,33261343.333333332,4535637.7272727275
1963,Eritrea,ERI,2016,Summer,3365287.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.9715147623367637e-07,,0.0,1.0,0.0,0.0,3365287.0
1940,Estonia,EST,2016,Summer,1315790.0,24072829273.8647,18295.34293,0.0,0.0,1.0,1.0,7.0,5.0,8.0,20.0,7.599996960001216e-07,1.5199993920002433e-05,4.154060948231275e-11,8.308121896462551e-10,39.0,1.0,1315790.0,33738.205128205125
1892,Ethiopia,ETH,2016,Summer,105293228.0,74296618482.88254,705.616305,1.0,2.0,5.0,8.0,22.0,11.0,21.0,54.0,7.597829558421364e-08,5.128534951934421e-07,1.0767650215255959e-10,7.268163895297772e-10,109.0,12.0,8774435.666666666,965992.9174311927
1893,Finland,FIN,2016,Summer,5495303.0,240771351322.48254,43814.02651,0.0,0.0,1.0,1.0,52.0,64.0,74.0,190.0,1.8197358726170332e-07,3.457498157972363e-05,4.153318052614272e-12,7.891304299967117e-10,358.0,1.0,5495303.0,15350.008379888268
1894,France,FRA,2016,Summer,66724104.0,2472964344428.1714,37062.53357,10.0,18.0,14.0,42.0,131.0,146.0,192.0,469.0,6.294576844373962e-07,7.028944142884257e-06,1.6983665815736515e-11,1.896509349423911e-10,877.0,80.0,834051.3,76082.21664766248
1970,Gabon,GAB,2016,Summer,2086206.0,14023890620.666958,6722.198393,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.793390489721533e-07,0.0,7.130688815600883e-11,2.0,0.0,0.0,1043103.0
1956,Georgia,GEO,2016,Summer,3727505.0,15141758568.36944,4062.169888,2.0,1.0,4.0,7.0,8.0,7.0,17.0,32.0,1.8779317532773264e-06,8.58483087212492e-06,4.6229768942576687e-10,2.1133608659463627e-09,55.0,12.0,310625.4166666667,67772.81818181818
1896,Ghana,GHA,2016,Summer,29554303.0,56165172885.09691,1900.405937,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,0.0,1.3534408170613937e-07,0.0,7.121851130385065e-11,5.0,0.0,0.0,5910860.6
1928,Guyana,GUY,2016,Summer,759087.0,4482697336.841052,5905.380196,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.3173720535327308e-06,0.0,2.2307997280599319e-10,1.0,0.0,0.0,759087.0
1957,"Hong Kong SAR, China",HKG,2016,Summer,7336600.0,320858250766.776,43733.91636,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,4.0890875882561405e-07,0.0,9.349923191411482e-12,6.0,0.0,0.0,1222766.6666666667
1897,Hungary,HUN,2016,Summer,9814023.0,128609822791.78964,13104.69955,8.0,3.0,4.0,15.0,107.0,100.0,109.0,316.0,1.5284251932158709e-06,3.219882407041434e-05,1.1663183786734515e-10,2.4570440510720712e-09,630.0,34.0,288647.73529411765,15577.814285714287
1933,Iceland,ISL,2016,Summer,335439.0,20793168030.272038,61987.92636,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,8.943503885952439e-06,0.0,1.4427815884680997e-10,4.0,0.0,0.0,83859.75
1898,India,IND,2016,Summer,1338636340.0,2294797980151.101,1714.280355,0.0,1.0,1.0,2.0,3.0,5.0,11.0,19.0,1.4940577513382014e-09,1.4193548637712912e-08,8.715364129213283e-13,8.279595922752618e-12,30.0,3.0,446212113.3333333,44621211.333333336
1899,Iraq,IRQ,2016,Summer,38697943.0,166602488765.44196,4305.202702,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.584116680310372e-08,0.0,6.0023112944482505e-12,1.0,0.0,0.0,38697943.0
1915,Ireland,IRL,2016,Summer,4755335.0,299091127505.8252,62895.91112,0.0,2.0,0.0,2.0,5.0,8.0,9.0,22.0,4.2058025354680587e-07,4.626382789014864e-06,6.686925207973772e-12,7.355617728771148e-11,40.0,4.0,1188833.75,118883.375
1941,Israel,ISR,2016,Summer,8546000.0,322102790376.7,37690.47395,0.0,0.0,2.0,2.0,1.0,1.0,7.0,9.0,2.3402761525860052e-07,1.0531242686637023e-06,6.209197994407298e-12,2.794139097483284e-11,12.0,2.0,4273000.0,712166.6666666666
1900,Italy,ITA,2016,Summer,60627498.0,1877071687701.062,30960.73151,8.0,12.0,8.0,28.0,161.0,143.0,178.0,482.0,4.61836640529022e-07,7.95018788339245e-06,1.4916851702287895e-11,2.5678294716081305e-10,947.0,56.0,1082633.892857143,64020.589229144665
1922,Jamaica,JAM,2016,Summer,2802695.0,14077109396.812313,5022.704717,6.0,3.0,2.0,11.0,19.0,30.0,21.0,70.0,3.9247938145249486e-06,2.4975960637886035e-05,7.8141042240468e-10,4.972611778938873e-09,138.0,26.0,107795.96153846153,20309.384057971016
1901,Japan,JPN,2016,Summer,127076000.0,5003677627280.16,39375.47316,12.0,8.0,21.0,41.0,132.0,121.0,158.0,411.0,3.2264156882495515e-07,3.2342849948062577e-06,8.193973124181122e-12,8.213958424484004e-11,796.0,73.0,1740767.1232876712,159643.21608040202
1972,Jordan,JOR,2016,Summer,9964656.0,39892551152.551346,4003.404749,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0035469362916292e-07,1.0035469362916292e-07,2.5067336410146948e-11,2.5067336410146948e-11,3.0,3.0,3321552.0,3321552.0
1947,Kazakhstan,KAZ,2016,Summer,17794055.0,137278320088.43741,7714.841844,2.0,5.0,10.0,17.0,15.0,24.0,31.0,70.0,9.5537526437903e-07,3.933898147443064e-06,1.2383601423042082e-10,5.099129997723211e-10,124.0,26.0,684386.7307692308,143500.4435483871
1916,Kenya,KEN,2016,Summer,47894670.0,74815121335.96313,1562.076142,6.0,6.0,1.0,13.0,31.0,38.0,34.0,103.0,2.7142895023600746e-07,2.150552451869905e-06,1.7376166432481592e-10,1.3767270327273876e-09,203.0,31.0,1544989.3548387096,235934.33497536945
1918,"Korea, Dem. People's Rep.",PRK,2016,Summer,25389611.0,0.0,0.0,2.0,3.0,2.0,7.0,16.0,17.0,24.0,57.0,2.7570331818002254e-07,2.245012733751612e-06,0.0,0.0,106.0,14.0,1813543.642857143,239524.6320754717
1917,"Korea, Rep.",KOR,2016,Summer,51217803.0,1500111596288.4434,29288.87044,9.0,3.0,9.0,21.0,116.0,103.0,95.0,314.0,4.100136821565736e-07,6.1306807712935285e-06,1.3998958512125316e-11,2.0931776060987378e-10,649.0,42.0,1219471.5,78918.03235747303
1961,Kyrgyz Republic,KGZ,2016,Summer,6079500.0,6813092065.7835,1120.666513,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,0.0,6.579488444773418e-07,0.0,5.871049387529455e-10,5.0,0.0,0.0,1215900.0
1925,Lebanon,LBN,2016,Summer,6258619.0,51147308774.18365,8172.299476,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,3.1955931492234946e-07,0.0,3.9102741628695237e-11,3.0,0.0,0.0,2086206.3333333333
1926,Liechtenstein,LIE,2016,Summer,37609.0,6237264055.9086,165844.9854,0.0,0.0,0.0,0.0,2.0,2.0,5.0,9.0,0.0,0.0002393044218139275,0.0,1.442940353226547e-09,15.0,0.0,0.0,2507.266666666667
1942,Lithuania,LTU,2016,Summer,2868231.0,43047309292.67844,15008.31324,0.0,1.0,3.0,4.0,6.0,6.0,13.0,25.0,1.394587813882494e-06,8.716173836765589e-06,9.292102260803388e-11,5.807563913002117e-10,43.0,5.0,573646.2,66703.04651162791
1943,Luxembourg,LUX,2016,Summer,582014.0,62216885407.109,106899.2935,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,3.436343455655706e-06,0.0,3.214561428000182e-11,4.0,0.0,0.0,145503.5
1903,Mexico,MEX,2016,Summer,121519221.0,1078490651675.6224,8875.062256,0.0,3.0,2.0,5.0,10.0,20.0,25.0,55.0,4.1145754217762805e-08,4.526032963953908e-07,4.636108799118131e-12,5.0997196790299435e-11,95.0,8.0,15189902.625,1279149.694736842
1958,Moldova,MDA,2016,Summer,2803186.0,8071469355.453126,2879.391291,0.0,0.0,0.0,0.0,0.0,2.0,3.0,5.0,0.0,1.783684707329446e-06,0.0,6.194658964568792e-10,7.0,0.0,0.0,400455.14285714284
1971,Montenegro,MNE,2016,Summer,622303.0,4377033429.462397,7033.604899,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.6069342426438568e-06,0.0,2.284652416106458e-10,2.0,0.0,0.0,311151.5
1902,Morocco,MAR,2016,Summer,35107264.0,109989112467.42911,3132.94458,0.0,0.0,1.0,1.0,6.0,5.0,12.0,23.0,2.848413365393555e-08,6.551350740405177e-07,9.091808976057774e-12,2.091116064493288e-10,40.0,1.0,35107264.0,877681.6
1959,Mozambique,MOZ,2016,Summer,27696493.0,11936999282.717018,430.9931688,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,7.221130848587942e-08,0.0,1.6754629472883522e-10,4.0,0.0,0.0,6924123.25
1944,Namibia,NAM,2016,Summer,2323352.0,10721994676.24879,4614.881721,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,1.721650442980659e-06,0.0,3.730649119664966e-10,8.0,0.0,0.0,290419.0
1905,New Zealand,NZL,2016,Summer,4714100.0,188838342517.856,40058.19616,4.0,9.0,5.0,18.0,41.0,27.0,40.0,108.0,3.818332237330562e-06,2.290999342398337e-05,9.531962502953009e-11,5.719177501771805e-10,217.0,35.0,134688.57142857142,21723.963133640555
1962,North Macedonia,MKD,2016,Summer,2072490.0,10672471859.97426,5149.589074,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.825113752056705e-07,0.0,9.369900554625701e-11,1.0,0.0,0.0,2072490.0
1904,Norway,NOR,2016,Summer,5234519.0,368827142844.93506,70460.56053,0.0,0.0,4.0,4.0,110.0,107.0,89.0,306.0,7.641580821466118e-07,5.8458093284215796e-05,1.0845188803476181e-11,8.296569434659279e-10,633.0,4.0,1308629.75,8269.382306477093
1906,Pakistan,PAK,2016,Summer,213524840.0,313629858907.59766,1468.821421,0.0,0.0,0.0,0.0,3.0,2.0,4.0,9.0,0.0,4.2149662774598026e-08,0.0,2.8696247325901455e-11,17.0,0.0,0.0,12560284.705882354
1965,Panama,PAN,2016,Summer,4026336.0,57907699991.95968,14382.23238,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.4836476637816613e-07,0.0,1.726886062024303e-11,3.0,0.0,0.0,1342112.0
1934,Peru,PER,2016,Summer,31132779.0,191895943814.64124,6163.791026,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,9.636145876987082e-08,0.0,1.563347270590462e-11,6.0,0.0,0.0,5188796.5
1907,Poland,POL,2016,Summer,37970087.0,470022572888.8713,12378.75944,2.0,3.0,6.0,11.0,69.0,79.0,121.0,269.0,2.897017328403804e-07,7.084524194005666e-06,2.3403131327058114e-11,5.723129388162393e-10,486.0,18.0,2109449.277777778,78127.75102880658
1945,Qatar,QAT,2016,Summer,2595166.0,151732181865.2546,58467.23557,0.0,1.0,0.0,1.0,0.0,2.0,3.0,5.0,3.8533180536428114e-07,1.9266590268214055e-06,6.590559680266429e-12,3.295279840133214e-11,7.0,2.0,1297583.0,370738.0
1908,Romania,ROU,2016,Summer,19702267.0,185286854560.82834,9404.341874,1.0,1.0,2.0,4.0,83.0,89.0,114.0,286.0,2.030223222535762e-07,1.4516096041130699e-05,2.158814779106107e-11,1.5435525670608666e-09,541.0,7.0,2814609.5714285714,36418.23844731978
1948,Russian Federation,RUS,2016,Summer,144342397.0,1256485906182.4758,8704.898438,19.0,17.0,20.0,56.0,194.0,165.0,185.0,544.0,3.8796639908924335e-07,3.7688164482955067e-06,4.456874504079577e-11,4.329535232534446e-10,1097.0,111.0,1300381.954954955,131579.2133090246
1973,San Marino,SMR,2016,Summer,33834.0,1468377272.1222,43399.4583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1938,Senegal,SEN,2016,Summer,14751356.0,19040312816.005424,1290.750004,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,6.77903780506687e-08,0.0,5.2520145528249556e-11,2.0,0.0,0.0,7375678.0
1966,Serbia,SRB,2016,Summer,7058322.0,40692643372.84137,5765.200762,2.0,4.0,2.0,8.0,3.0,6.0,6.0,15.0,1.133413862388256e-06,2.12515099197798e-06,1.965957317321703e-10,3.6861699699781935e-10,27.0,16.0,441145.125,261419.33333333334
1909,Singapore,SGP,2016,Summer,5607283.0,318832428533.62695,56860.41324,1.0,0.0,0.0,1.0,1.0,2.0,2.0,5.0,1.78339491693214e-07,8.916974584660699e-07,3.136443819718078e-12,1.568221909859039e-11,9.0,3.0,1869094.3333333333,623031.4444444445
1960,Slovak Republic,SVK,2016,Summer,5430798.0,89952699540.519,16563.4405,2.0,2.0,0.0,4.0,11.0,14.0,8.0,33.0,7.365400075642658e-07,6.0764550624051935e-06,4.446781497867342e-11,3.668594735740557e-10,69.0,10.0,543079.8,78707.21739130435
1891,Spain,ESP,2016,Summer,46484062.0,1233554967037.0483,26537.15949,7.0,4.0,6.0,17.0,44.0,60.0,43.0,147.0,3.6571674824803394e-07,3.1623742348506463e-06,1.3781307241487055e-11,1.191677743822704e-10,295.0,35.0,1328116.0571428572,157573.09152542372
1939,Suriname,SUR,2016,Summer,581453.0,3317437626.243051,5705.426967,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,3.4396589234211537e-06,0.0,6.028749370232984e-10,4.0,0.0,0.0,145363.25
1910,Sweden,SWE,2016,Summer,9923085.0,515654671437.80774,51965.15715,2.0,6.0,3.0,11.0,70.0,88.0,89.0,247.0,1.1085262294941544e-06,2.4891452607732373e-05,2.1332105785696722e-11,4.790027390060991e-10,475.0,21.0,472527.85714285716,20890.705263157895
1935,Syrian Arab Republic,SYR,2016,Summer,18964252.0,12598742887.59862,664.3416723,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,1.5819237162636312e-07,0.0,2.381189954239803e-10,6.0,0.0,0.0,3160708.6666666665
1967,Tajikistan,TJK,2016,Summer,8725318.0,6992393787.475526,801.3912831,1.0,0.0,0.0,1.0,1.0,1.0,2.0,4.0,1.1460900336239895e-07,4.584360134495958e-07,1.430125405395727e-10,5.720501621582908e-10,7.0,3.0,2908439.3333333335,1246474.0
1927,Thailand,THA,2016,Summer,70607037.0,413366150655.47626,5854.461088,2.0,2.0,2.0,6.0,9.0,8.0,16.0,33.0,8.497736564133119e-08,4.6737551102732154e-07,1.4514976590332269e-11,7.983237124682748e-11,59.0,12.0,5883919.75,1196729.440677966
1919,Trinidad and Tobago,TTO,2016,Summer,1469330.0,23496215878.4107,15991.10879,0.0,0.0,1.0,1.0,3.0,4.0,9.0,16.0,6.805823062212028e-07,1.0889316899539245e-05,4.2560044782310736e-11,6.809607165169718e-10,26.0,1.0,1469330.0,56512.692307692305
1920,Tunisia,TUN,2016,Summer,11685667.0,44360754189.20264,3796.16792,0.0,0.0,3.0,3.0,4.0,2.0,7.0,13.0,2.567247552065278e-07,1.1124739392282872e-06,6.762734436850933e-11,2.930518255968738e-10,23.0,3.0,3895222.3333333335,508072.47826086957
1911,Turkiye,TUR,2016,Summer,81019394.0,869692960135.1382,10734.37997,1.0,3.0,4.0,8.0,27.0,18.0,21.0,66.0,9.874179014471523e-08,8.146197686939006e-07,9.19864868028472e-12,7.588885161234893e-11,138.0,13.0,6232261.076923077,587097.0579710145
1974,Turkmenistan,TKM,2016,Summer,5868561.0,36169428571.56876,6163.253406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1923,Uganda,UGA,2016,Summer,38748299.0,29203988816.070972,753.6844086,0.0,0.0,0.0,0.0,2.0,3.0,2.0,7.0,0.0,1.8065309137828217e-07,0.0,2.3969328450598145e-10,14.0,0.0,0.0,2767735.6428571427
1949,Ukraine,UKR,2016,Summer,45004673.0,98458094369.48164,2187.730469,2.0,5.0,4.0,11.0,36.0,31.0,60.0,127.0,2.4441906288264777e-07,2.821929180554206e-06,1.1172265795355056e-10,1.2898888691000836e-09,230.0,20.0,2250233.65,195672.49130434782
1895,United Kingdom,GBR,2016,Summer,65611593.0,2699659681290.8345,41146.07736,27.0,23.0,17.0,67.0,141.0,146.0,167.0,454.0,1.0211610012273288e-06,6.919508873988169e-06,2.4817942966783186e-11,1.681693448793965e-10,882.0,144.0,455636.0625,74389.5612244898
1912,United States,USA,2016,Summer,323071755.0,18695110840672.453,57866.74493,46.0,37.0,38.0,121.0,659.0,547.0,484.0,1690.0,3.745298006630137e-07,5.231036058847051e-06,6.4722804283543735e-12,9.039796631337927e-11,3555.0,250.0,1292287.02,90878.13080168776
1950,Uzbekistan,UZB,2016,Summer,31847900.0,86138288615.7052,2704.677188,4.0,2.0,7.0,13.0,8.0,6.0,18.0,32.0,4.081901789442946e-07,1.0047758250936481e-06,1.5092011008017369e-10,3.7149565558196596e-10,54.0,23.0,1384691.3043478262,589775.925925926
1913,"Venezuela, RB",VEN,2016,Summer,30741464.0,0.0,0.0,0.0,2.0,1.0,3.0,2.0,4.0,8.0,14.0,9.758806542199813e-08,4.5541097196932455e-07,0.0,0.0,22.0,5.0,6148292.8,1397339.2727272727
2054,Afghanistan,AFG,2018,Winter,36686784.0,18418848298.73975,502.0567706,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,5.451554434425214e-08,0.0,1.0858442219413053e-10,2.0,0.0,0.0,18343392.0
1975,Argentina,ARG,2018,Winter,44494502.0,524819743068.6738,11795.15939,0.0,0.0,0.0,0.0,8.0,10.0,18.0,36.0,0.0,8.090887274117598e-07,0.0,6.859498042033324e-11,62.0,0.0,0.0,717653.2580645161
2041,Armenia,ARM,2018,Winter,2836557.0,12457941906.191229,4391.923697,0.0,0.0,0.0,0.0,2.0,6.0,6.0,14.0,0.0,4.935560963520211e-06,0.0,1.123781127366023e-09,24.0,0.0,0.0,118189.875
1976,Australia,AUS,2018,Winter,24966643.0,1428288504780.0408,57207.87151,0.0,2.0,1.0,3.0,120.0,146.0,161.0,427.0,1.2016032752180579e-07,1.710281995060369e-05,2.1004159803568577e-12,2.9895920787079276e-10,813.0,5.0,4993328.6,30709.27798277983
1977,Austria,AUT,2018,Winter,8840521.0,454991174066.36774,51466.55656,5.0,3.0,6.0,14.0,61.0,80.0,87.0,228.0,1.5836170741520776e-06,2.579033520761955e-05,3.0769827631772645e-11,5.01108621431726e-10,430.0,27.0,327426.7037037037,20559.3511627907
2042,Azerbaijan,AZE,2018,Winter,9939771.0,47112941173.64841,4739.84171,0.0,0.0,0.0,0.0,7.0,11.0,24.0,42.0,0.0,4.225449459549924e-06,0.0,8.914748040288298e-10,67.0,0.0,0.0,148354.79104477612
2036,Belarus,BLR,2018,Winter,9438785.0,60031262269.2153,6360.062473,2.0,1.0,0.0,3.0,20.0,32.0,44.0,96.0,3.178375182822789e-07,1.0170800585032925e-05,4.997396167593886e-11,1.5991667736300435e-09,168.0,8.0,1179848.125,56183.244047619046
1978,Belgium,BEL,2018,Winter,11427054.0,543299067030.0321,47544.98115,0.0,1.0,0.0,1.0,11.0,18.0,25.0,54.0,8.751161935525989e-08,4.7256274451840345e-06,1.8406068787611644e-12,9.939277145310287e-11,94.0,2.0,5713527.0,121564.40425531915
1979,Brazil,BRA,2018,Winter,210166592.0,1916947014156.2727,9121.083403,0.0,0.0,0.0,0.0,27.0,35.0,59.0,121.0,0.0,5.757337493487071e-07,0.0,6.312120215448786e-11,210.0,0.0,0.0,1000793.2952380952
2058,Brunei Darussalam,BRN,2018,Winter,434274.0,13567351177.02504,31241.45396,0.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,0.0,6.908081073239476e-06,0.0,2.2111906449950243e-10,8.0,0.0,0.0,54284.25
2043,Burundi,BDI,2018,Winter,11493472.0,2660123597.1514077,231.4464765,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,1.7401182166711677e-07,0.0,7.51844764710068e-10,5.0,0.0,0.0,2298694.4
2011,Cameroon,CMR,2018,Winter,25076747.0,39973839072.05253,1594.05999,0.0,0.0,0.0,0.0,3.0,1.0,2.0,6.0,0.0,2.392654836769697e-07,0.0,1.5009816768374554e-10,13.0,0.0,0.0,1928980.5384615385
1980,Canada,CAN,2018,Winter,37065084.0,1725329192752.2764,46548.63841,11.0,8.0,10.0,29.0,106.0,135.0,143.0,384.0,7.824075078313596e-07,1.0360154586456622e-05,1.6808386551286872e-11,2.2256622192048826e-10,731.0,59.0,628221.7627118644,50704.6292749658
2026,Channel Islands,CHI,2018,Winter,167259.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,6.0,0.0,3.587250910264918e-05,,0.0,12.0,0.0,0.0,13938.25
2019,China,CHN,2018,Winter,1402760000.0,13894817549531.041,9905.342004,1.0,6.0,2.0,9.0,237.0,195.0,176.0,608.0,6.41592289486441e-09,4.334312355641735e-07,6.477235104324026e-13,4.3757321593655645e-11,1277.0,17.0,82515294.11764705,1098480.8144087705
2014,Colombia,COL,2018,Winter,49276961.0,334198218084.3611,6782.03792,0.0,0.0,0.0,0.0,5.0,9.0,15.0,29.0,0.0,5.885103182397957e-07,0.0,8.677484926828538e-11,48.0,0.0,0.0,1026603.3541666666
2020,Cote d'Ivoire,CIV,2018,Winter,25493988.0,58011466443.3486,2275.49595,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,1.1767480238870434e-07,0.0,5.171391422986463e-11,6.0,0.0,0.0,4248998.0
2004,Cuba,CUB,2018,Winter,11328244.0,100049999996.17816,8831.907222,0.0,0.0,0.0,0.0,73.0,64.0,77.0,214.0,0.0,1.8890836037783084e-05,0.0,2.1389305348143395e-09,424.0,0.0,0.0,26717.556603773584
2059,Cyprus,CYP,2018,Winter,1218831.0,35856710635.34205,29418.93555,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,8.204582915925178e-07,0.0,2.7888782386367403e-11,2.0,0.0,0.0,609415.5
2044,Czechia,CZE,2018,Winter,10629928.0,249000540727.20688,23424.48046,2.0,2.0,3.0,7.0,24.0,28.0,36.0,88.0,6.585181009692633e-07,8.278513269327882e-06,2.8112388750468082e-11,3.534128871487416e-10,164.0,13.0,817686.7692307692,64816.634146341465
2027,Djibouti,DJI,2018,Winter,1057198.0,2913466731.683014,2755.838293,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,9.458966059337985e-07,0.0,3.4323371162104637e-10,1.0,0.0,0.0,1057198.0
2021,Dominican Republic,DOM,2018,Winter,10765531.0,85555378039.36292,7947.158207,0.0,0.0,0.0,0.0,3.0,2.0,2.0,7.0,0.0,6.502233842436569e-07,0.0,8.181835158018226e-11,15.0,0.0,0.0,717702.0666666667
2045,Ecuador,ECU,2018,Winter,17015672.0,107562008004.81248,6321.349401,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,1.1753870196839713e-07,0.0,1.859392583960051e-11,5.0,0.0,0.0,3403134.4
