Country_Name,Year,Country_Code,Gold,Silver,Bronze,Total,Season,GDP,Population,Gold_Net,Silver_Net,Bronze_Net,Total_Net
Iceland,2016,ISL,0.0,0.0,0.0,0.0,0,61987926.36,335439.0,0.0,1.0,2.0,3.0
Israel,2016,ISR,0.0,0.0,2.0,2.0,Summer,37690473.95,8546000.0,1.0,1.0,7.0,9.0
Colombia,2016,COL,3.0,2.0,3.0,8.0,Summer,5938463.856000001,47625955.0,5.0,9.0,15.0,29.0
Senegal,2016,SEN,0.0,0.0,0.0,0.0,0,1290750.004,14751356.0,0.0,1.0,0.0,1.0
Guyana,2016,GUY,0.0,0.0,0.0,0.0,0,5905380.196,759087.0,0.0,0.0,1.0,1.0
Ethiopia,2016,ETH,1.0,2.0,5.0,8.0,Summer,705616.305,105293228.0,22.0,11.0,21.0,54.0
North Macedonia,2016,MKD,0.0,0.0,0.0,0.0,0,5149589.074,2072490.0,0.0,0.0,1.0,1.0
Tajikistan,2016,TJK,1.0,0.0,0.0,1.0,Summer,801391.2831,8725318.0,1.0,1.0,2.0,4.0
Luxembourg,2016,LUX,0.0,0.0,0.0,0.0,0,106899293.5,582014.0,0.0,2.0,0.0,2.0
Poland,2018,POL,1.0,0.0,1.0,2.0,Winter,15504580.48,37974750.0,70.0,79.0,122.0,271.0
Cuba,2018,CUB,0.0,0.0,0.0,0.0,0,8831907.222,11328244.0,73.0,64.0,77.0,214.0
Georgia,2018,GEO,0.0,0.0,0.0,0.0,0,4722042.4229999995,3726549.0,8.0,7.0,17.0,32.0
India,2018,IND,0.0,0.0,0.0,0.0,0,1974377.788,1369003306.0,3.0,5.0,11.0,19.0
Hungary,2018,HUN,1.0,0.0,0.0,1.0,Winter,16425101.299999999,9775564.0,108.0,100.0,109.0,317.0
Liechtenstein,2018,LIE,0.0,0.0,1.0,1.0,Winter,175283631.8,38181.0,2.0,2.0,6.0,10.0
Colombia,2018,COL,0.0,0.0,0.0,0.0,0,6782037.92,49276961.0,5.0,9.0,15.0,29.0
Norway,2018,NOR,14.0,14.0,11.0,39.0,Winter,82267809.32,5311916.0,124.0,121.0,100.0,345.0
Ukraine,2018,UKR,1.0,0.0,0.0,1.0,Winter,3096561.768,44622518.0,37.0,31.0,60.0,128.0
Iceland,2018,ISL,0.0,0.0,0.0,0.0,0,74461480.0,352721.0,0.0,1.0,2.0,3.0
Pakistan,2018,PAK,0.0,0.0,0.0,0.0,0,1620742.8569999998,219731479.0,3.0,2.0,4.0,9.0
Armenia,2018,ARM,0.0,0.0,0.0,0.0,0,4391923.697000001,2836557.0,2.0,6.0,6.0,14.0
Luxembourg,2018,LUX,0.0,0.0,0.0,0.0,0,116786511.7,607950.0,0.0,2.0,0.0,2.0
Ecuador,2018,ECU,0.0,0.0,0.0,0.0,0,6321349.401000001,17015672.0,1.0,1.0,0.0,2.0
Canada,2018,CAN,11.0,8.0,10.0,29.0,Winter,46548638.41,37065084.0,106.0,135.0,143.0,384.0
Panama,2018,PAN,0.0,0.0,0.0,0.0,0,15588337.33,4165255.0,1.0,0.0,0.0,1.0
New Zealand,2018,NZL,0.0,0.0,2.0,2.0,Winter,43250440.970000006,4900600.0,41.0,27.0,42.0,110.0
Cyprus,2018,CYP,0.0,0.0,0.0,0.0,0,29418935.549999997,1218831.0,0.0,1.0,0.0,1.0
Lithuania,2018,LTU,0.0,0.0,0.0,0.0,0,19186359.59,2801543.0,6.0,6.0,13.0,25.0
Turkmenistan,2018,TKM,0.0,0.0,0.0,0.0,0,6721349.54,6065066.0,0.0,0.0,0.0,0.0
Peru,2018,PER,0.0,0.0,0.0,0.0,0,6912110.297,32203944.0,0.0,3.0,0.0,3.0
Uganda,2018,UGA,0.0,0.0,0.0,0.0,0,793128.0811000001,41515395.0,2.0,3.0,2.0,7.0
Estonia,2018,EST,0.0,0.0,0.0,0.0,0,23165849.48,1321977.0,7.0,5.0,8.0,20.0
Lebanon,2018,LBN,0.0,0.0,0.0,0.0,0,9225845.155000001,5950839.0,0.0,1.0,1.0,2.0
Tajikistan,2018,TJK,0.0,0.0,0.0,0.0,0,850668.5075000001,9128132.0,1.0,1.0,2.0,4.0
Senegal,2018,SEN,0.0,0.0,0.0,0.0,0,1484239.673,15574909.0,0.0,1.0,0.0,1.0
Jordan,2018,JOR,0.0,0.0,0.0,0.0,0,4146407.296,10459865.0,1.0,0.0,0.0,1.0
Israel,2018,ISR,0.0,0.0,0.0,0.0,0,42406845.43,8882800.0,1.0,1.0,7.0,9.0
Morocco,2018,MAR,0.0,0.0,0.0,0.0,0,3492673.34,35927511.0,6.0,5.0,12.0,23.0
Ethiopia,2018,ETH,0.0,0.0,0.0,0.0,0,758299.0595999999,111129438.0,22.0,11.0,21.0,54.0
Serbia,2018,SRB,0.0,0.0,0.0,0.0,0,7252401.858,6982604.0,3.0,6.0,6.0,15.0
Azerbaijan,2018,AZE,0.0,0.0,0.0,0.0,0,4739841.71,9939771.0,7.0,11.0,24.0,42.0
Djibouti,2018,DJI,0.0,0.0,0.0,0.0,0,2755838.2929999996,1057198.0,0.0,0.0,1.0,1.0
Brazil,2018,BRA,0.0,0.0,0.0,0.0,0,9121083.403,210166592.0,27.0,35.0,59.0,121.0
Belgium,2018,BEL,0.0,1.0,0.0,1.0,Winter,47544981.15,11427054.0,11.0,18.0,25.0,54.0
Mozambique,2018,MOZ,0.0,0.0,0.0,0.0,0,504535.89,29423878.0,1.0,0.0,1.0,2.0
Eritrea,2018,ERI,0.0,0.0,0.0,0.0,0,,3445374.0,0.0,0.0,1.0,1.0
Japan,2018,JPN,4.0,5.0,4.0,13.0,Winter,39727116.6,126811000.0,136.0,126.0,162.0,424.0
Sweden,2018,SWE,7.0,6.0,1.0,14.0,Winter,54589060.39,10175214.0,77.0,94.0,90.0,261.0
Singapore,2018,SGP,0.0,0.0,0.0,0.0,0,66859338.34,5638676.0,1.0,2.0,2.0,5.0
Finland,2018,FIN,1.0,1.0,4.0,6.0,Winter,49987626.16,5515525.0,53.0,65.0,78.0,196.0
Dominican Republic,2018,DOM,0.0,0.0,0.0,0.0,0,7947158.207,10765531.0,3.0,2.0,2.0,7.0
France,2018,FRA,5.0,4.0,6.0,15.0,Winter,41557854.86,67158348.0,136.0,150.0,198.0,484.0
Spain,2018,ESP,0.0,0.0,2.0,2.0,Winter,30379721.11,46797754.0,44.0,60.0,45.0,149.0
Jamaica,2018,JAM,0.0,0.0,0.0,0.0,0,5594493.9350000005,2811835.0,19.0,30.0,21.0,70.0
Suriname,2018,SUR,0.0,0.0,0.0,0.0,0,6730846.883,593715.0,1.0,0.0,1.0,2.0
Italy,2018,ITA,3.0,2.0,5.0,10.0,Winter,34622169.67,60421760.0,164.0,145.0,183.0,492.0
Afghanistan,2018,AFG,0.0,0.0,0.0,0.0,0,502056.7706,36686784.0,0.0,0.0,2.0,2.0
Uzbekistan,2018,UZB,0.0,0.0,0.0,0.0,0,1597068.3369999998,32956100.0,8.0,6.0,18.0,32.0
Belarus,2018,BLR,2.0,1.0,0.0,3.0,Winter,6360062.473,9438785.0,20.0,32.0,44.0,96.0
Syrian Arab Republic,2018,SYR,0.0,0.0,0.0,0.0,0,1104392.448,19333463.0,1.0,1.0,1.0,3.0
Austria,2018,AUT,5.0,3.0,6.0,14.0,Winter,51466556.559999995,8840521.0,61.0,80.0,87.0,228.0
North Macedonia,2018,MKD,0.0,0.0,0.0,0.0,0,6108740.108,2076217.0,0.0,0.0,1.0,1.0
Romania,2018,ROU,0.0,0.0,0.0,0.0,0,12494477.47,19473970.0,83.0,89.0,114.0,286.0
Ghana,2018,GHA,0.0,0.0,0.0,0.0,0,2180041.57,30870641.0,0.0,1.0,3.0,4.0
Guyana,2018,GUY,0.0,0.0,0.0,0.0,0,6094908.859,785514.0,0.0,0.0,1.0,1.0
United States,2018,USA,9.0,8.0,6.0,23.0,Winter,62823309.44,326838199.0,668.0,555.0,490.0,1713.0
Gabon,2018,GAB,0.0,0.0,0.0,0.0,0,7694906.045,2192012.0,0.0,1.0,0.0,1.0
Tunisia,2018,TUN,0.0,0.0,0.0,0.0,0,3577124.412,11933041.0,4.0,2.0,7.0,13.0
Australia,2018,AUS,0.0,2.0,1.0,3.0,Winter,57207871.51,24966643.0,120.0,146.0,161.0,427.0
Argentina,2018,ARG,0.0,0.0,0.0,0.0,0,11795159.39,44494502.0,8.0,10.0,18.0,36.0
Trinidad and Tobago,2018,TTO,0.0,0.0,0.0,0.0,0,16164161.33,1504709.0,3.0,4.0,9.0,16.0
Burundi,2018,BDI,0.0,0.0,0.0,0.0,0,231446.4765,11493472.0,1.0,1.0,0.0,2.0
Ireland,2018,IRL,0.0,0.0,0.0,0.0,0,79250387.85,4867316.0,5.0,8.0,9.0,22.0
Thailand,2018,THA,0.0,0.0,0.0,0.0,0,7124564.544,71127802.0,9.0,8.0,16.0,33.0
Namibia,2018,NAM,0.0,0.0,0.0,0.0,0,5687399.093,2405680.0,0.0,4.0,0.0,4.0
Kenya,2018,KEN,0.0,0.0,0.0,0.0,0,1845782.94,49953304.0,31.0,38.0,34.0,103.0
Iraq,2018,IRQ,0.0,0.0,0.0,0.0,0,5601467.061000001,40590700.0,0.0,0.0,1.0,1.0
Russian Federation,2018,RUS,0.0,0.0,0.0,0.0,0,11287360.350000001,144477859.0,194.0,165.0,185.0,544.0
San Marino,2018,SMR,0.0,0.0,0.0,0.0,0,48462960.32,34156.0,0.0,0.0,0.0,0.0
Kazakhstan,2018,KAZ,0.0,0.0,1.0,1.0,Winter,9812626.371000001,18276452.0,15.0,24.0,32.0,71.0
Mexico,2018,MEX,0.0,0.0,0.0,0.0,0,9857028.829,124013861.0,10.0,20.0,25.0,55.0
Montenegro,2018,MNE,0.0,0.0,0.0,0.0,0,8850092.733,622227.0,0.0,1.0,0.0,1.0
Cameroon,2018,CMR,0.0,0.0,0.0,0.0,0,1594059.99,25076747.0,3.0,1.0,2.0,6.0
Qatar,2018,QAT,0.0,0.0,0.0,0.0,0,66264081.17,2766732.0,0.0,2.0,3.0,5.0
Namibia,2020,NAM,0.0,1.0,0.0,1.0,Summer,4251172.766,2489098.0,0.0,5.0,0.0,5.0
New Zealand,2020,NZL,7.0,6.0,7.0,20.0,Summer,41596505.5,5090200.0,48.0,33.0,49.0,130.0
Mozambique,2020,MOZ,0.0,0.0,0.0,0.0,0,449955.20979999995,31178239.0,1.0,0.0,1.0,2.0
United States,2020,USA,39.0,41.0,33.0,113.0,Summer,63530633.48,331501080.0,707.0,596.0,523.0,1826.0
Dominican Republic,2020,DOM,0.0,3.0,2.0,5.0,Summer,7167919.159,10999664.0,3.0,5.0,4.0,12.0
Afghanistan,2020,AFG,0.0,0.0,0.0,0.0,0,516866.5522,38972230.0,0.0,0.0,2.0,2.0
Mexico,2020,MEX,0.0,0.0,4.0,4.0,Summer,8655000.682,125998302.0,10.0,20.0,29.0,59.0
Cyprus,2020,CYP,0.0,0.0,0.0,0.0,0,28036189.450000003,1237537.0,0.0,1.0,0.0,1.0
Montenegro,2020,MNE,0.0,0.0,0.0,0.0,0,7677152.226,621306.0,0.0,1.0,0.0,1.0
Guyana,2020,GUY,0.0,0.0,0.0,0.0,0,6863074.346,797202.0,0.0,0.0,1.0,1.0
Hungary,2020,HUN,6.0,7.0,7.0,20.0,Summer,16120989.05,9750149.0,114.0,107.0,116.0,337.0
Uzbekistan,2020,UZB,3.0,0.0,2.0,5.0,Summer,1749655.8150000002,34232050.0,11.0,6.0,20.0,37.0
Argentina,2020,ARG,0.0,1.0,2.0,3.0,Summer,8496424.141999999,45376763.0,8.0,11.0,20.0,39.0
Djibouti,2020,DJI,0.0,0.0,0.0,0.0,0,2917996.281,1090156.0,0.0,0.0,1.0,1.0
Suriname,2020,SUR,0.0,0.0,0.0,0.0,0,4796533.314,607065.0,1.0,0.0,1.0,2.0
Ecuador,2020,ECU,2.0,1.0,0.0,3.0,Summer,5645199.289999999,17588595.0,3.0,2.0,0.0,5.0
Thailand,2020,THA,1.0,0.0,1.0,2.0,Summer,6990935.503,71475664.0,10.0,8.0,17.0,35.0
Austria,2020,AUT,1.0,1.0,5.0,7.0,Summer,48809226.88,8916864.0,62.0,81.0,92.0,235.0
Gabon,2020,GAB,0.0,0.0,0.0,0.0,0,6680082.67,2292573.0,0.0,1.0,0.0,1.0
Estonia,2020,EST,1.0,0.0,1.0,2.0,Summer,23595243.68,1329522.0,8.0,5.0,9.0,22.0
Burundi,2020,BDI,0.0,0.0,0.0,0.0,0,216826.74130000002,12220227.0,1.0,1.0,0.0,2.0
Jordan,2020,JOR,0.0,1.0,1.0,2.0,Summer,4042769.35,10928721.0,1.0,1.0,1.0,3.0
San Marino,2020,SMR,0.0,1.0,2.0,3.0,Summer,45320208.72,34007.0,0.0,1.0,2.0,3.0
Ireland,2020,IRL,2.0,0.0,2.0,4.0,Summer,85420190.86,4985382.0,7.0,8.0,11.0,26.0
Tajikistan,2020,TJK,0.0,0.0,0.0,0.0,0,852333.6702,9543207.0,1.0,1.0,2.0,4.0
Senegal,2020,SEN,0.0,0.0,0.0,0.0,0,1490203.1369999999,16436120.0,0.0,1.0,0.0,1.0
Ethiopia,2020,ETH,1.0,1.0,2.0,4.0,Summer,918652.5941,117190911.0,23.0,12.0,23.0,58.0
Israel,2020,ISR,2.0,0.0,2.0,4.0,Summer,44846791.599999994,9215100.0,3.0,1.0,9.0,13.0
Russian Federation,2020,RUS,0.0,0.0,0.0,0.0,0,10169086.91,144073139.0,194.0,165.0,185.0,544.0
Brazil,2020,BRA,7.0,6.0,8.0,21.0,Summer,6794489.159,213196304.0,34.0,41.0,67.0,142.0
Syrian Arab Republic,2020,SYR,0.0,0.0,1.0,1.0,Summer,533385.2317,20772595.0,1.0,1.0,2.0,4.0
Japan,2020,JPN,27.0,14.0,17.0,58.0,Summer,39918167.56,126261000.0,163.0,140.0,179.0,482.0
Singapore,2020,SGP,0.0,0.0,0.0,0.0,0,60729450.35,5685807.0,1.0,2.0,2.0,5.0
Finland,2020,FIN,0.0,0.0,2.0,2.0,Summer,49170752.15,5529543.0,53.0,65.0,80.0,198.0
Spain,2020,ESP,3.0,8.0,6.0,17.0,Summer,26959675.439999998,47365655.0,47.0,68.0,51.0,166.0
Sweden,2020,SWE,3.0,6.0,0.0,9.0,Summer,52837903.980000004,10353442.0,80.0,100.0,90.0,270.0
Jamaica,2020,JAM,4.0,1.0,4.0,9.0,Summer,4897265.897,2820436.0,23.0,31.0,25.0,79.0
Belgium,2020,BEL,3.0,1.0,3.0,7.0,Summer,45517794.93,11538604.0,14.0,19.0,28.0,61.0
Azerbaijan,2020,AZE,0.0,3.0,4.0,7.0,Summer,4229910.649,10093121.0,7.0,14.0,28.0,49.0
France,2020,FRA,10.0,12.0,11.0,33.0,Summer,39055282.93,67571107.0,146.0,162.0,209.0,517.0
Italy,2020,ITA,10.0,10.0,20.0,40.0,Summer,31911035.790000003,59438851.0,174.0,155.0,203.0,532.0
Belarus,2020,BLR,1.0,3.0,3.0,7.0,Summer,6542797.491,9379952.0,21.0,35.0,47.0,103.0
Serbia,2020,SRB,3.0,1.0,5.0,9.0,Summer,7733802.869,6899126.0,6.0,7.0,11.0,24.0
Kazakhstan,2020,KAZ,0.0,0.0,8.0,8.0,Summer,9121637.138,18755666.0,15.0,24.0,40.0,79.0
Cameroon,2020,CMR,0.0,0.0,0.0,0.0,0,1539130.559,26491087.0,3.0,1.0,2.0,6.0
Georgia,2020,GEO,2.0,5.0,1.0,8.0,Summer,4255742.993,3722716.0,10.0,12.0,18.0,40.0
Ghana,2020,GHA,0.0,0.0,1.0,1.0,Summer,2176579.4590000003,32180401.0,0.0,1.0,4.0,5.0
Cuba,2020,CUB,7.0,3.0,5.0,15.0,Summer,9499590.202,11300698.0,80.0,67.0,82.0,229.0
Ukraine,2020,UKR,1.0,6.0,12.0,19.0,Summer,3751740.7229999998,44132049.0,38.0,37.0,72.0,147.0
Luxembourg,2020,LUX,0.0,0.0,0.0,0.0,0,117370496.89999999,630419.0,0.0,2.0,0.0,2.0
Norway,2020,NOR,4.0,2.0,2.0,8.0,Summer,67329677.79,5379475.0,128.0,123.0,102.0,353.0
Pakistan,2020,PAK,0.0,0.0,0.0,0.0,0,1322315.0359999998,227196741.0,3.0,2.0,4.0,9.0
Colombia,2020,COL,0.0,4.0,1.0,5.0,Summer,5307215.228,50930662.0,5.0,13.0,16.0,34.0
Iceland,2020,ISL,0.0,0.0,0.0,0.0,0,59200177.940000005,366463.0,0.0,1.0,2.0,3.0
Uganda,2020,UGA,2.0,1.0,1.0,4.0,Summer,846767.2013,44404611.0,4.0,4.0,3.0,11.0
Lithuania,2020,LTU,0.0,1.0,0.0,1.0,Summer,20339521.27,2794885.0,6.0,7.0,13.0,26.0
Armenia,2020,ARM,0.0,2.0,2.0,4.0,Summer,4505867.364,2805608.0,2.0,8.0,8.0,18.0
Panama,2020,PAN,0.0,0.0,0.0,0.0,0,12569171.54,4294396.0,1.0,0.0,0.0,1.0
Liechtenstein,2020,LIE,0.0,0.0,0.0,0.0,0,157754954.39999998,38756.0,2.0,2.0,6.0,10.0
India,2020,IND,1.0,2.0,4.0,7.0,Summer,1910421.473,1396387127.0,4.0,7.0,15.0,26.0
Eritrea,2020,ERI,0.0,0.0,0.0,0.0,0,,3555868.0,0.0,0.0,1.0,1.0
Turkmenistan,2020,TKM,0.0,1.0,0.0,1.0,Summer,,6250438.0,0.0,1.0,0.0,1.0
Peru,2020,PER,0.0,0.0,0.0,0.0,0,6056343.903,33304756.0,0.0,3.0,0.0,3.0
Canada,2020,CAN,7.0,6.0,11.0,24.0,Summer,43258263.870000005,38037204.0,113.0,141.0,154.0,408.0
Poland,2020,POL,4.0,5.0,5.0,14.0,Summer,15816989.4,37899070.0,74.0,84.0,127.0,285.0
Tunisia,2020,TUN,1.0,1.0,0.0,2.0,Summer,3497681.41,12161723.0,5.0,3.0,7.0,15.0
Lebanon,2020,LBN,0.0,0.0,0.0,0.0,0,5599957.523,5662923.0,0.0,1.0,1.0,2.0
Qatar,2020,QAT,2.0,0.0,1.0,3.0,Summer,52315660.08,2760385.0,2.0,2.0,4.0,8.0
Iraq,2020,IRQ,0.0,0.0,0.0,0.0,0,4332304.125,42556984.0,0.0,0.0,1.0,1.0
Trinidad and Tobago,2020,TTO,0.0,0.0,0.0,0.0,0,13871798.22,1518147.0,3.0,4.0,9.0,16.0
Kenya,2020,KEN,4.0,4.0,2.0,10.0,Summer,1936424.589,51985780.0,35.0,42.0,36.0,113.0
Australia,2020,AUS,17.0,7.0,22.0,46.0,Summer,51720370.76,25655289.0,137.0,153.0,183.0,473.0
Romania,2020,ROU,1.0,3.0,0.0,4.0,Summer,13047432.059999999,19265250.0,84.0,92.0,114.0,290.0
North Macedonia,2020,MKD,0.0,1.0,0.0,1.0,Summer,5965450.232,2072531.0,0.0,1.0,1.0,2.0
Morocco,2020,MAR,1.0,0.0,0.0,1.0,Summer,3258121.338,36688772.0,7.0,5.0,12.0,24.0
