Country_Name,Country_Code,Season,Year,GDP,Population,GDP_per_capita,Gold,Silver,Bronze,Total_Medals,Gold_Score,Silver_Score,Bronze_Score,Weighted_Medal_Score,Medal_count_per_GDP,Medal_count_per_capita,Medal_score_per_GDP,Medal_score_per_capita,net_medal_count,net_gold,net_silver,net_bronze,net_medal_score
Qatar,QAT,Summer,2000,27494771.33,645937.0,42.56571667205935,0,0,1,1,0,0,1,1,3.637055162226003e-08,1.548138595559629e-06,3.637055162226003e-08,1.548138595559629e-06,2,0,0,2,2
Romania,ROU,Summer,2000,1659907.64,22442971.0,0.0739611364288622,11,6,9,26,33,12,9,54,1.5663522098133124e-05,1.1584918948565231e-06,3.2531930511507254e-05,2.406098550855856e-06,263,72,84,107,491
Russian Federation,RUS,Summer,2000,1771594.116,146596869.0,0.0120848018657206,32,28,29,89,96,56,29,181,5.023724068408455e-05,6.071070999476804e-07,0.0001021678715035,1.23467848416326e-06,193,78,63,52,412
Slovak Republic,SVK,Summer,2000,5426624.281,5388720.0,1.0070340045502455,1,3,1,5,3,6,1,10,9.21383117955352e-07,9.278641309995694e-07,1.842766235910704e-06,1.8557282619991389e-06,8,2,4,2,16
Spain,ESP,Summer,2000,14749687.42,40567864.0,0.3635805774738349,3,3,5,11,9,6,5,20,7.457785163016018e-07,2.711505836245162e-07,1.355960938730185e-06,4.93001061135484e-07,96,39,31,26,205
Sweden,SWE,Summer,2000,29624912.67,8872109.0,3.3391060310462826,4,5,3,12,12,10,3,25,4.050644852078141e-07,1.3525532655200695e-06,8.43884344182946e-07,2.817819303166812e-06,312,90,106,116,598
Thailand,THA,Summer,2000,2004107.209,63066603.0,0.0317776305313289,1,0,2,3,3,0,2,5,1.4969259062228143e-06,4.756875838072331e-08,2.494876510371357e-06,7.928126396787218e-08,9,2,1,6,14
Trinidad and Tobago,TTO,Summer,2000,6120942.704,1332203.0,4.594602101931913,0,1,1,2,0,2,1,3,3.26747054615135e-07,1.501272703934761e-06,4.901205819227025e-07,2.251909055902141e-06,8,1,2,5,12
Turkiye,TUR,Summer,2000,4278393.130000001,64113547.0,0.0667314995066487,3,0,2,5,9,0,2,11,1.168663058319748e-06,7.798663829970288e-08,2.5710587283034454e-06,1.715706042593463e-07,40,21,10,9,92
Ukraine,UKR,Summer,2000,658348.6328,49176500.0,0.0133874641912295,3,10,10,23,9,20,10,39,3.4935896961127555e-05,4.677030695555804e-07,5.923912962973802e-05,7.930617266377233e-07,49,13,13,23,88
United Kingdom,GBR,Summer,2000,28290972.5,58892514.0,0.4803831689032667,11,10,7,28,33,20,7,60,9.897150053784824e-07,4.754424305948291e-07,2.1208178686681765e-06,1.0188052084174908e-06,327,75,117,135,594
United States,USA,Summer,2000,36329956.07,282162411.0,0.1287554778868118,37,24,32,93,111,48,32,191,2.5598709731663046e-06,3.295974104786056e-07,5.2573694180082176e-06,6.769151118431576e-07,2030,819,652,559,4320
Uzbekistan,UZB,Summer,2000,558226.8024,24650400.0,0.0226457502677441,1,1,2,4,3,2,2,7,7.165546302690391e-06,1.6226917210268392e-07,1.2539706029708184e-05,2.839710511796969e-07,7,2,2,3,13
Australia,AUS,Winter,2002,20291178.55,19495210.0,1.0408289292600592,2,0,0,2,6,0,0,6,9.856499932085018e-08,1.0258930270563897e-07,2.9569499796255055e-07,3.077679081169169e-07,256,70,84,102,480
Austria,AUT,Winter,2002,26527593.09,8081957.0,3.282322968310769,3,3,10,16,9,6,10,25,6.031455603875143e-07,1.979718526094608e-06,9.42414938105491e-07,3.093310197022825e-06,234,60,84,90,438
Belarus,BLR,Winter,2002,1479314.583,9865548.0,0.1499475328689293,0,0,1,1,0,0,1,1,6.759887393065738e-07,1.0136284370619858e-07,6.759887393065738e-07,1.0136284370619858e-07,37,4,11,22,56
Canada,CAN,Winter,2002,24255338.58,31360079.0,0.7734463481421714,7,3,7,17,21,6,7,34,7.008766315064978e-07,5.420904711368871e-07,1.4017532630129956e-06,1.0841809422737742e-06,339,84,125,130,632
China,CHN,Winter,2002,1148508.29,1280400000.0,0.0008969917916276,2,2,4,8,6,4,4,14,6.965557035726751e-06,6.248047485160887e-09,1.2189724812521817e-05,1.0934083099031552e-08,301,98,116,87,613
Czechia,CZE,Winter,2002,8060868.703,10196916.0,0.7905202615182865,1,2,0,3,3,4,0,7,3.721683245980046e-07,2.942066012900371e-07,8.68392757395344e-07,6.864820696767533e-07,25,8,9,8,50
Estonia,EST,Winter,2002,5341628.947,1379350.0,3.8725696501975566,1,1,1,3,3,2,1,6,5.616264307697523e-07,2.174937470547722e-06,1.1232528615395046e-06,4.349874941095444e-06,8,3,1,4,15
Finland,FIN,Winter,2002,26997752.99,5200598.0,5.191278577963534,4,2,1,7,12,4,1,17,2.592808372827475e-07,1.345999056262376e-06,6.296820334009582e-07,3.268854850922913e-06,289,91,88,110,559
France,FRA,Winter,2002,24288270.02,61816234.0,0.3929108657767796,4,5,2,11,12,10,2,24,4.528935157152869e-07,1.7794678336438289e-07,9.881313070151713e-07,3.882475273404718e-07,463,132,138,193,865
Italy,ITA,Winter,2002,22376297.9,57059007.0,0.3921606609803076,4,4,5,13,12,8,5,25,5.809718863279881e-07,2.2783431895336003e-07,1.1172536275538233e-06,4.381429210641538e-07,574,203,165,206,1145
Japan,JPN,Winter,2002,32820793.640000004,127445000.0,0.257529080309153,0,1,1,2,0,2,1,3,6.093697860988104e-08,1.5693044058221198e-08,9.140546791482157e-08,2.3539566087331792e-08,365,118,106,141,707
"Korea, Rep.",KOR,Winter,2002,13165065.74,47644736.0,0.2763173195040896,2,2,0,4,6,4,0,10,3.038344113882108e-07,8.395471012789326e-08,7.59586028470527e-07,2.098867753197331e-07,201,71,62,68,405
Norway,NOR,Winter,2002,43084472.47,4538159.0,9.493821717132432,13,5,7,25,39,10,7,56,5.802554509030525e-07,5.508841801267871e-06,1.2997722100228375e-06,1.233980563484003e-05,312,113,118,81,656
Poland,POL,Winter,2002,5207171.421,38230364.0,0.1362051227396108,0,1,1,2,0,2,1,3,3.84085684587644e-07,5.2314437811787514e-08,5.76128526881466e-07,7.847165671768126e-08,257,64,74,119,459
Russian Federation,RUS,Winter,2002,2377529.541,145306497.0,0.0163621695525424,5,4,4,13,15,8,4,27,5.467860556858588e-06,8.946606152097935e-08,1.1356325771937066e-05,1.858141277743417e-07,206,83,67,56,439
Sweden,SWE,Winter,2002,29899195.25,8924958.0,3.35006565297002,0,2,5,7,0,4,5,9,2.3412001364819345e-07,7.84317416395685e-07,3.010114461191059e-07,1.0084081067944522e-06,319,90,108,121,607
United Kingdom,GBR,Winter,2002,30079660.04,59370479.0,0.5066433781004193,1,0,0,1,3,0,0,3,3.32450565820956e-08,1.684338777189249e-08,9.97351697462868e-08,5.0530163315677485e-08,328,76,117,135,597
United States,USA,Winter,2002,37997759.66,287625193.0,0.1321085933525997,8,12,11,31,24,24,11,59,8.158375724617654e-07,1.0777915410212347e-07,1.5527231217820696e-06,2.0512806748468659e-07,2061,827,664,570,4379
Argentina,ARG,Summer,2004,4258160.261,38668796.0,0.1101187702094474,2,0,4,6,6,0,4,10,1.4090592256363176e-06,1.551638690793476e-07,2.348432042727196e-06,2.586064484655793e-07,22,2,8,12,34
Australia,AUS,Summer,2004,30819993.49,19932722.0,1.546200939841533,17,16,17,50,51,32,17,100,1.6223235094524998e-06,2.5084381350424693e-06,3.244647018905e-06,5.016876270084939e-06,306,87,100,119,580
Austria,AUT,Summer,2004,36889233.51,8171966.0,4.514119798099991,2,4,1,7,6,8,1,15,1.897572634059319e-07,8.565870195739923e-07,4.0662270729842553e-07,1.8355436133728408e-06,241,62,88,91,453
Azerbaijan,AZE,Summer,2004,1045009.379,8306500.0,0.1258062215132727,1,0,4,5,3,0,4,7,4.784646052444664e-06,6.019382411364594e-07,6.69850447342253e-06,8.427135375910432e-07,9,3,1,5,16
Belarus,BLR,Summer,2004,2378623.286,9730146.0,0.2444591567279668,2,5,6,13,6,10,6,22,5.4653463104119296e-06,1.3360539502696051e-06,9.249047602235571e-06,2.2610143773793323e-06,50,6,16,28,78
Belgium,BEL,Summer,2004,35429407.79,10421137.0,3.399764132263111,1,0,2,3,3,0,2,5,8.467542042423736e-08,2.878764572426215e-07,1.4112570070706225e-07,4.79794095404369e-07,42,7,14,21,70
Brazil,BRA,Summer,2004,3623247.996,184722043.0,0.0196145946480247,5,2,3,10,15,4,3,22,2.7599546073136085e-06,5.41353908694048e-08,6.071900136089939e-06,1.1909785991269056e-07,68,14,20,34,116
Cameroon,CMR,Summer,2004,1119980.93,16809407.0,0.066628223708308,1,0,0,1,3,0,0,3,8.928723456032417e-07,5.9490498385814566e-08,2.678617036809725e-06,1.7847149515744368e-07,4,2,1,1,9
Canada,CAN,Summer,2004,32143681.41,31940655.0,1.0063563633870376,3,6,3,12,9,12,3,24,3.733237598686118e-07,3.7569674134735195e-07,7.466475197372236e-07,7.513934826947037e-07,351,87,131,133,656
Channel Islands,CHI,Summer,2004,57202561.03,149538.0,382.52859493907897,2,0,1,3,6,0,1,7,5.2445204305217116e-08,2.0061790314167635e-05,1.2237214337883993e-07,4.681084406639115e-05,5,2,1,2,10
China,CHN,Summer,2004,1508668.098,1296075000.0,0.0011640283918754,32,17,14,63,96,34,14,144,4.175868773490828e-05,4.86082981308952e-08,9.544842910836178e-05,1.1110468144204619e-07,364,130,133,101,757
Colombia,COL,Summer,2004,2811197.871,41648268.0,0.0674985541055392,0,0,2,2,0,0,2,2,7.11440493261529e-07,4.802120462728486e-08,7.11440493261529e-07,4.802120462728486e-08,9,1,2,6,13
Cuba,CUB,Summer,2004,3403296.163,11225294.0,0.3031810269735474,9,7,11,27,27,14,11,52,7.933485276285664e-06,2.4052822135438056e-06,1.527930497655017e-05,4.632395374232514e-06,158,60,49,49,327
Czechia,CZE,Summer,2004,11749852.66,10197101.0,1.1522738335140543,1,3,5,9,3,6,5,14,7.659670517093957e-07,8.826037910186434e-07,1.19150430265906e-06,1.3729392304734453e-06,34,9,12,13,64
Dominican Republic,DOM,Summer,2004,2468437.673,9043127.0,0.2729628449318471,1,0,0,1,3,0,0,3,4.051145430723622e-07,1.1058121820029732e-07,1.2153436292170863e-06,3.31743654600892e-07,2,1,0,1,4
"Egypt, Arab Rep.",EGY,Summer,2004,1016253.884,77522427.0,0.0131091598048136,1,1,3,5,3,2,3,8,4.920030396656275e-06,6.449746471430777e-08,7.87204863465004e-06,1.0319594354289245e-07,6,1,2,3,10
Eritrea,ERI,Summer,2004,401374.5252,2763140.0,0.145260292710467,0,0,1,1,0,0,1,1,2.491438637022896e-06,3.61907105684113e-07,2.491438637022896e-06,3.61907105684113e-07,1,0,0,1,1
Estonia,EST,Summer,2004,8914103.557,1362550.0,6.542221244724964,0,1,2,3,0,2,2,4,3.365453386105418e-07,2.2017540640710437e-06,4.487271181473891e-07,2.935672085428058e-06,11,3,2,6,19
Ethiopia,ETH,Summer,2004,134542.48630000002,75301026.0,0.0017867284610438,2,3,2,7,6,6,2,14,5.2028174835356815e-05,9.296022075449544e-08,0.0001040563496707,1.8592044150899088e-07,31,14,5,12,64
Finland,FIN,Summer,2004,37772178.11,5228172.0,7.224738992902299,0,2,0,2,0,4,0,4,5.294902491923042e-08,3.825428849701196e-07,1.0589804983846085e-07,7.650857699402391e-07,291,91,90,110,563
France,FRA,Summer,2004,33797162.44,62716306.0,0.5388895583231575,11,9,13,33,33,18,13,64,9.764133322903895e-07,5.261789493788106e-07,1.8936500989874227e-06,1.0204682654619358e-06,496,143,147,206,929
Georgia,GEO,Summer,2004,1305047.486,3927340.0,0.3322980658664643,2,2,0,4,6,4,0,10,3.0650225703741173e-06,1.0185010719723782e-06,7.662556425935293e-06,2.5462526799309456e-06,12,2,2,8,18
"Hong Kong SAR, China",HKG,Summer,2004,24928100.37,6783500.0,3.6748139411808074,0,1,0,1,0,2,0,2,4.011537121390369e-08,1.4741652539249649e-07,8.02307424278074e-08,2.9483305078499297e-07,2,1,1,0,5
Hungary,HUN,Summer,2004,10301703.39,10107146.0,1.0192494884312546,8,6,3,17,24,12,3,39,1.650212528590381e-06,1.6819782755685927e-06,3.785781683236756e-06,3.858656043951477e-06,306,95,99,112,595
India,IND,Summer,2004,624105.0944,1136264583.0,0.0005492603604278,0,1,0,1,0,2,0,2,1.602294243345949e-06,8.800767136116922e-10,3.204588486691898e-06,1.7601534272233844e-09,8,2,2,4,14
Israel,ISR,Summer,2004,20557078.63,6809000.0,3.0191039256865912,1,0,1,2,3,0,1,4,9.729008853822728e-08,2.9372888823615804e-07,1.9458017707645456e-07,5.874577764723161e-07,6,1,1,4,9
Italy,ITA,Summer,2004,31317200.79,57685327.0,0.5428971701937305,10,11,11,32,30,22,11,63,1.0218026896649726e-06,5.547337887154561e-07,2.0116740452779144e-06,1.0921321465335543e-06,606,213,176,217,1208
Jamaica,JAM,Summer,2004,3819284.231,2664024.0,1.4336523360900653,2,1,2,5,6,2,2,10,1.3091458235594195e-06,1.8768599682285145e-06,2.6182916471188394e-06,3.753719936457029e-06,36,4,18,14,62
Japan,JPN,Summer,2004,38298980.17,127761000.0,0.2997705103278778,16,9,12,37,48,18,12,78,9.66083165550776e-07,2.896032435563278e-07,2.0366077544043385e-06,6.10514945875502e-07,402,134,115,153,785
Kazakhstan,KAZ,Summer,2004,2874288.483,15012984.0,0.1914535100417079,1,4,3,8,3,8,3,14,2.7832975177391056e-06,5.328720792615245e-07,4.870770656043435e-06,9.32526138707668e-07,31,8,14,9,61
Kenya,KEN,Summer,2004,462618.2158,34791836.0,0.0132967462769139,1,4,2,7,3,8,2,13,1.5131267556974571e-05,2.011966255531901e-07,2.810092546295277e-05,3.736508760273531e-07,61,17,24,20,119
"Korea, Dem. People's Rep.",PRK,Summer,2004,0.0,23948930.0,0.0,0,4,1,5,0,8,1,9,0.0,2.087775946566298e-07,0.0,3.7579967038193365e-07,47,12,12,23,83
"Korea, Rep.",KOR,Summer,2004,16496120.09,48082519.0,0.3430793650806855,9,12,9,30,27,24,9,60,1.81860945703142e-06,6.239273778480699e-07,3.63721891406284e-06,1.2478547556961398e-06,231,80,74,77,465
Lithuania,LTU,Summer,2004,6700327.192,3377075.0,1.9840623000673656,1,2,0,3,3,4,0,7,4.4773932884679356e-07,8.883427226223877e-07,1.044725100642518e-06,2.072799686118905e-06,11,4,2,5,21
Mexico,MEX,Summer,2004,7525465.234,103945813.0,0.0723979640622946,0,3,1,4,0,6,1,7,5.315285999765207e-07,3.8481588479181945e-08,9.301750499589112e-07,6.734277983856839e-08,38,7,14,17,66
Morocco,MAR,Summer,2004,1964080.078,30033125.0,0.0653971266060391,2,1,0,3,6,2,0,8,1.5274326304734302e-06,9.988970511726637e-08,4.0731536812624805e-06,2.663725469793769e-07,19,6,4,9,35
New Zealand,NZL,Summer,2004,25420234.88,4087500.0,6.21901770764526,3,2,0,5,9,4,0,13,1.9669369789867185e-07,1.2232415902140671e-06,5.114036145365467e-07,3.180428134556575e-06,79,29,19,31,156
Norway,NOR,Summer,2004,57603836.02,4591910.0,12.544635243286564,5,0,1,6,15,0,1,16,1.0415972988182257e-07,1.3066458184067197e-06,2.777592796848601e-07,3.4843888490845857e-06,318,118,118,82,672
Poland,POL,Summer,2004,6681386.472,38182222.0,0.1749868426201073,3,2,5,10,9,4,5,18,1.4966953403919186e-06,2.6190199197940864e-07,2.694051612705453e-06,4.7142358556293566e-07,267,67,76,124,477
Romania,ROU,Summer,2004,3494944.517,21451748.0,0.1629211995684454,8,5,6,19,24,10,6,40,5.436423928214252e-06,8.857087077472661e-07,1.1445103006766846e-05,1.864649911046876e-06,282,80,89,113,531
Russian Federation,RUS,Summer,2004,4102364.746,144067316.0,0.0284753326424155,28,26,36,90,84,52,36,172,2.193856606430578e-05,6.24707966378717e-07,4.192703736733993e-05,1.1938863357459925e-06,296,111,93,92,611
Slovak Republic,SVK,Summer,2004,10691446.55,5372280.0,1.9901134248401051,2,2,2,6,6,4,2,12,5.611962770369926e-07,1.116844244901606e-06,1.1223925540739853e-06,2.233688489803212e-06,14,4,6,4,28
Spain,ESP,Summer,2004,24907000.85,42921895.0,0.5802866078023815,3,11,6,20,9,22,6,37,8.029870846533496e-07,4.65962651462616e-07,1.4855261066086966e-06,8.620309052058395e-07,116,42,42,32,242
Sweden,SWE,Summer,2004,42821673.14,8993531.0,4.761386060714084,4,2,1,7,12,4,1,17,1.6346862433689577e-07,7.783372292818026e-07,3.9699523053246114e-07,1.890247556827235e-06,326,94,110,122,624
Syrian Arab Republic,SYR,Summer,2004,6241058.232000001,18084007.0,0.3451147874472732,0,0,1,1,0,0,1,1,1.602292372265755e-07,5.5297479148288324e-08,1.602292372265755e-07,5.5297479148288324e-08,3,1,1,1,6
Thailand,THA,Summer,2004,2647261.72,65311166.0,0.0405330647442429,3,1,4,8,9,2,4,15,3.0219905873152583e-06,1.224905401321422e-07,5.66623235121611e-06,2.296697627477666e-07,17,5,2,10,29
Trinidad and Tobago,TTO,Summer,2004,9756500.371,1361172.0,7.167720443118136,0,0,1,1,0,0,1,1,1.0249576815190593e-07,7.346610127155128e-07,1.0249576815190593e-07,7.346610127155128e-07,9,1,2,6,13
Turkiye,TUR,Summer,2004,6031947.927,67785075.0,0.0889863723983487,3,3,4,10,9,6,4,19,1.6578392454680088e-06,1.4752510047381378e-07,3.149894566389217e-06,2.802976909002461e-07,50,24,13,13,111
Ukraine,UKR,Summer,2004,1416603.76,47451626.0,0.0298536399996071,8,5,9,22,24,10,9,43,1.553010137428973e-05,4.6363005558545045e-07,3.035428904974811e-05,9.061860177351984e-07,71,21,18,32,131
United Kingdom,GBR,Summer,2004,40390785.83,59987905.0,0.6733154930148002,9,9,12,30,27,18,12,57,7.427436575823611e-07,5.001008119886834e-07,1.411212949406486e-06,9.501915427784984e-07,358,85,126,147,654
United States,USA,Summer,2004,41724631.63,292805298.0,0.1424995787815287,36,39,26,101,108,78,26,212,2.4206325150005883e-06,3.449391137724564e-07,5.080931615644799e-06,7.240306150471362e-07,2162,863,703,596,4591
Uzbekistan,UZB,Summer,2004,465119.8869,25864350.0,0.0179830495218321,2,1,2,5,6,2,2,10,1.0749916614670557e-05,1.933162828371871e-07,2.1499833229341117e-05,3.866325656743742e-07,12,4,3,5,23
"Venezuela, RB",VEN,Summer,2004,4287707.147,26226927.0,0.1634849232241352,0,0,2,2,0,0,2,2,4.664497670740758e-07,7.625750435802106e-08,4.664497670740758e-07,7.625750435802106e-08,9,1,2,6,13
Australia,AUS,Winter,2006,36570720.370000005,20450966.0,1.7882148144004544,1,0,1,2,3,0,1,4,5.4688559037536936e-08,9.779489144913743e-08,1.0937711807507389e-07,1.9558978289827486e-07,308,88,100,120,584
Austria,AUT,Winter,2006,40669326.96,8268641.0,4.918501959390908,9,7,7,23,27,14,7,48,5.655367747447965e-07,2.7815937346898966e-06,1.1802506603369666e-06,5.805065185439784e-06,264,71,95,98,501
Belarus,BLR,Winter,2006,3847434.124,9604924.0,0.4005689294366097,0,1,0,1,0,2,0,2,2.599134820170348e-07,1.0411326523770517e-07,5.198269640340696e-07,2.082265304754103e-07,51,6,17,28,80
Canada,CAN,Winter,2006,40504060.73,32571174.0,1.243555443534212,6,9,6,21,18,18,6,42,5.184665345034406e-07,6.447418812720721e-07,1.0369330690068813e-06,1.2894837625441442e-06,372,93,140,139,698
China,CHN,Winter,2006,2099229.435,1311020000.0,0.0016012184673002,2,4,5,11,6,8,5,19,5.240017987838475e-06,8.390413571112569e-09,9.050940160811912e-06,1.4492532531921711e-08,375,132,137,106,776
Czechia,CZE,Winter,2006,15261797.59,10238905.0,1.490569312831792,1,2,1,4,3,4,1,8,2.620923240798924e-07,3.906667754022525e-07,5.241846481597847e-07,7.81333550804505e-07,38,10,14,14,72
Estonia,EST,Winter,2006,12639400.07,1346810.0,9.38469425531441,3,0,0,3,9,0,0,9,2.3735303759555733e-07,2.227485688404452e-06,7.120591127866719e-07,6.682457065213356e-06,14,6,2,6,28
Finland,FIN,Winter,2006,41222602.0,5266268.0,7.827668853920841,0,6,3,9,0,12,3,15,2.1832682953880495e-07,1.7089901235561882e-06,3.638780492313416e-07,2.848316872593647e-06,300,91,96,113,578
France,FRA,Winter,2006,36470212.84,63628261.0,0.5731763255324549,3,2,4,9,9,4,4,17,2.467767336451881e-07,1.4144658141765024e-07,4.661338302186887e-07,2.671768760111172e-07,505,146,149,210,946
Italy,ITA,Winter,2006,33529726.6,58143979.0,0.5766672177698744,5,0,6,11,15,0,6,21,3.2806709494613055e-07,1.8918553888443038e-07,6.26309908533522e-07,3.611723924157306e-07,617,218,176,223,1229
Japan,JPN,Winter,2006,35991546.0,127854000.0,0.2815050448167441,1,0,0,1,3,0,0,3,2.7784302458138366e-08,7.821421308680213e-09,8.33529073744151e-08,2.3464263926040642e-08,403,135,115,153,788
"Korea, Rep.",KOR,Winter,2006,21743477.45,48438292.0,0.4488902591775944,6,3,2,11,18,6,2,26,5.058988391022063e-07,2.270930610022335e-07,1.195760892423397e-06,5.367654169143702e-07,242,86,77,79,491
Norway,NOR,Winter,2006,74148320.08,4660677.0,15.909345376218948,2,8,9,19,6,16,9,31,2.562431620770443e-07,4.076660965778148e-06,4.180809486520197e-07,6.651394207322241e-06,337,120,126,91,703
Poland,POL,Winter,2006,9035410.467,38141267.0,0.2368932963606059,0,1,1,2,0,2,1,3,2.213513162799403e-07,5.2436642967314114e-08,3.320269744199104e-07,7.865496445097118e-08,269,67,77,125,480
Russian Federation,RUS,Winter,2006,6920188.965,143049637.0,0.0483761378926113,8,6,8,22,24,12,8,44,3.179103939396545e-06,1.5379277054719124e-07,6.35820787879309e-06,3.075855410943825e-07,318,119,99,100,655
Slovak Republic,SVK,Winter,2006,13170784.98,5373054.0,2.4512660732611287,0,1,0,1,0,2,0,2,7.592561882367014e-08,1.8611389351381916e-07,1.5185123764734028e-07,3.722277870276383e-07,15,4,7,4,30
Sweden,SWE,Winter,2006,46593602.16,9080505.0,5.131168603508286,7,2,5,14,21,4,5,30,3.004704369480756e-07,1.5417644723503814e-06,6.438652220315906e-07,3.3037810121793886e-06,340,101,112,127,654
Ukraine,UKR,Winter,2006,2391323.975,46787786.0,0.0511100049701005,0,0,2,2,0,0,2,2,8.36356771775351e-07,4.2746198762215424e-08,8.36356771775351e-07,4.2746198762215424e-08,73,21,18,34,133
United States,USA,Winter,2006,46302000.88,298379912.0,0.1551780097046211,9,9,7,25,27,18,7,52,5.399334699334488e-07,8.37858012371825e-08,1.1230616174615735e-06,1.7427446657333957e-07,2187,872,712,603,4643
Afghanistan,AFG,Summer,2008,387849.1743,26427199.0,0.0146761362904937,0,0,1,1,0,0,1,1,2.578321848447468e-06,3.783980284857279e-08,2.578321848447468e-06,3.783980284857279e-08,1,0,0,1,1
Argentina,ARG,Summer,2008,8977506.851,40273769.0,0.2229120113143619,2,0,4,6,6,0,4,10,6.683370004147269e-07,1.4898034499825433e-07,1.1138950006912114e-06,2.4830057499709054e-07,28,4,8,16,44
Armenia,ARM,Summer,2008,3908949.06,2983421.0,1.3102237532014422,0,1,4,5,0,2,4,6,1.2791161827010352e-06,1.6759284056792522e-06,1.5349394192412425e-06,2.0111140868151025e-06,8,1,2,5,12
Australia,AUS,Summer,2008,49679180.53,21249199.0,2.3379319159277485,14,15,17,46,42,30,17,89,9.259411992961874e-07,2.1647874821069728e-06,1.791494929073058e-06,4.188393171902621e-06,354,102,115,137,673
Austria,AUT,Summer,2008,51919983.58,8321496.0,6.23926077474531,0,1,2,3,0,2,2,4,5.77812201226432e-08,3.605121002281321e-07,7.704162683019093e-08,4.806828003041761e-07,267,71,96,100,505
Azerbaijan,AZE,Summer,2008,5574603.801999999,8763400.0,0.6361233998219868,1,1,4,6,3,2,4,9,1.0763096738547378e-06,6.846657689937696e-07,1.6144645107821066e-06,1.0269986534906544e-06,15,4,2,9,25
Belarus,BLR,Summer,2008,6377369.732,9527985.0,0.6693303706922292,3,4,7,14,9,8,7,24,2.1952624025782298e-06,1.4693557976844002e-06,3.7633069758483937e-06,2.5188956531732576e-06,65,9,21,35,104
Belgium,BEL,Summer,2008,48303397.96,10709973.0,4.510132561491985,2,0,0,2,6,0,0,6,4.1404954609118774e-08,1.867418339896842e-07,1.242148638273563e-07,5.602255019690526e-07,44,9,14,21,76
